addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,diet:vegan,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,indoor_seating,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,diet:vegetarian,name:ko,fee,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,building,name:uk,outdoor_seating,atm,fax,name:nl,smoking,diet:gluten_free,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,tourism,website,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
61,,,,Tussen Meer,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,raviolis.amsterdam.7,,,,,,,BAG,,,,,,,,,2014-03-24,,Ravioli's,,,,1068EZ,,,,,,,,,,,,,,,info@raviolis.nl,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,Raviolisamsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Th-Tu 16:00-22:00,,,,eat,,,,,,,+31 20 239 4196,,restaurant,,,,,,https://raviolis.nl,,,,,,,,,,,,,,,,,,,
66,,,,Tussen Meer,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,SahanAmsterdam,,,,,,,BAG,,,,,,,,,2014-03-24,,Sahan,,,,1068GC,,,,,,,,,,,,,,,info@sahanamsterdam.nl,,,,,,,,,,,turkish,,,,,,,,,,,,,,,,,,,,,,SahanAmsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 12:00-22:30,,,,eat,,,,,,,+31 20 334 3286,,restaurant,,,,,,https://restaurantsahan.nl,,,,,,,,,,,,,,,,,,,
873,,,,Pieter Calandlaan,,,,,,,Chhiwat Bladi Lunch & Grill,,,,,,,,,,,,,Amsterdam,,,,,lunchroomchhiwatbladi,,,,,,,BAG,,,,,,,,,2014-03-24,,Chhiwat Bladi,,,,1069SC,,,,,,,,,,,,,,,,,,,,,,,,,,moroccan,,,,,,,,,,,,,,,,,,,,,,chhiwat_bladi_lunch_en_grill,,,,,,,,,,,,,,,wlan,,,,,,,Chhiwat Bladi Lunch & Grill,,,,,,Mo-Su 08:30-22:00,,,,eat,,,,,,,+31 20 233 4190,,restaurant,,,,,,https://chhiwatbladiamsterdam.nl/,,,,,,,,,,,,,,,,,,,
5,,,,De Oude Molen,,,,,,,,,,,,,,,,,,,,Amstelveen,,,,,,,,,,,,BAG,,,,,,,,,2014-03-24,,Fêtevis,,,,1184VW,,,,,,,,,,,,,,,,,,,,no,,,,,,international;french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,outside,,,,,"sa-th 17.00-21.00, fr 12.00-21.00",,,,eat,,,,,,,+31204722462,,restaurant,,,,,,https://www.fetevis.nl/,,,,,,,,,,,,,,,,,,,
7C,,,,Binnenhof,,,,,,,,,,,,,,,,,,,,Amstelveen,,,,Starbucks,,,,,,,,BAG,,,,,,Q37158,,,2014-03-24,,Starbucks,,,,1181ZG,,,Starbucks Coffee,,,,,,,,,,,,,,,,,yes,,,,,,coffee_shop,,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,Mo-Sa 08:00-18:00; Su 10:00-18:00,,,,buy,,,,,,,,,cafe,,,,,,https://www.starbucks.com/store-locator/store/1005560/amsterdam-amstelveen-mall-binnenhof-7-c-amstelveen-nh-1181-ge-nl,,,,,,,,,,,,,,,,,,,
141-H,,,,Bilderdijkstraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,SOILVeganCafe,,,,,,,BAG,,,,,,,yes,,2014-03-24,,SOIL Vegan Cafe,,,,1053KN,only,,,,,,,,,,,,,,,,,,2023-11-28,,,,yes,,,,,,,,,,,,,,,,,,,no,only,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Mo-Sa 12:00-22:00; Su 12:00-21:00,,,,eat,,,,,,,,,restaurant,,,,,,https://nl.soilvegancafe.com,,,,,,,,,,,,,,,,,,,
194,,,,Kinkerstraat,,,,,,,,,,,,,,,no,,,,,Amsterdam,,,,McDonald's,,,McDonald's Amsterdam Kinkerstraat,,,,en:McDonald's,BAG,,,,,,Q38076,yes,,2014-03-24,,McDonald's,,,,1053EL,yes,,,,,,,,,,,,,,,,,,,yes,,,yes,,,burger,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,+31 20 616 7026,,,,,,wlan,,,,no,,,,,,,no,,,,,,eat,,,,,,,,,fast_food,,,,,,https://mcdonaldsrestaurant.nl/amsterdam-kinkerstraat,Nothing,No Michelin stars,,,,,,,Casual,,,,,,,,,,
36,,,,Frederik Hendrikplantsoen,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,https://www.facebook.com/manamana-Amsterdam-554845344542179,,,,,,,BAG,,,,,,,,,2014-03-24,,Mana Mana West,,,,1052XS,,,,,,,,,,,,,,,west@mana-mana.nl,,,,,,,,,,,middle_eastern,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/manamana_amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Th 16:30-24:00; Fr-Su 12:00-24:00,,,,eat,,,,,,,+31 20 845 8867,,restaurant,,,,,,https://mana-mana.nl/,,,,,,,,,,,,,,,,,,,
118-2,,,,Jan Pieter Heijestraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG;survey,,,,,,,limited,,2014-03-24,,Pastai,,,,1054MH,,,,,,,,,,,,,,,info@pastairestaurant.com,,,,,,,,yes,2023-06-18,,italian,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Mo-Su 16:30-22:30,,,,eat,,,,,,,+31 20 774 2316,,restaurant,,,,,,https://www.pastairestaurant.com,,,,,,,,,,,,,,,,,,,
548-H,,,,Overtoom,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,limited,,2014-03-24,,Annapurna,,,,1054LM,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,limited,yes,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,Tu-Su 14:30-23:00,,,,eat,,,,,,,+31 20 304 4132,info@annapurnakitchen.nl,restaurant,,,,,,https://annapurnakitchen.nl/,,,,,,,,,,,,,,,,,,,
301,,,,Overtoom,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,,,2014-03-24,,de peper,,,,1054HW,only,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Tu 18:00-01:00; Th 18:00-01:00; Fr 18:00-03:00; Su 18:00-01:00,,,,eat,,,,,,,+31 20 412 2954,,restaurant,,,,,,https://depeper.org/,,,,,,,,,,,,,,,,,,,
5-H,,,,Mercatorplein,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,yes,,2014-03-24,,The Tajine Bar,,,,1057BX,,,,,,,,,,,,,,,info@thetajinebar.nl,,,,,,,,,,,moroccan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,Tu-Su 17:00-23:00,,,,eat,,,,,,,+31 20 331 9052,,restaurant,,,,,,https://thetajinebar.nl/,,,,,,,,,,,,,,,,,,,
26,,,,Surinamestraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,Indian Dinner,,,,1058GK,,,,,,,,,,,,,,,sales@indiadinner.nl,,,,,,,,,,,indian,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,eat,,,17:00-23:00,,,,+31 20 363 9823,,restaurant,,,,,,https://www.indiandinner.nl,,,,,,,,,,,,,,,,,,,
126-H,,,,Amstelveenseweg,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,limited,,2014-03-24,,Schinkelhaven,,,,1075XL,no,,,,,,,,,,,,,,info@cafeschinkelhaven.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Su-Th 11:00-01:00, Fr-Sa 11:00-03:00",,,,drink,,,,,,,+31 20 671 9509,,pub,,,,,,https://cafeschinkelhaven.nl,,,,,,,,,,,,,,,,,,,
148,,,,Olympiaplein,,,,,,,,,,,,,,,,,yes,2022-10-23,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,limited,,2014-03-24,,Bagel Best,,,,1076AL,,,,,,,,,,,,,,,,,,,,,,,,,,sandwich,,,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,eat,,,,,,,,,restaurant,,,,,,https://www.bagelbest.nl,,,,,,,,,,,,,,,,,,,
89-H,,,,Albert Cuypstraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,,,2014-03-24,,De Patchka,,,,1072CP,only,,,,,,,,,,,,,,depatchka@gmail.com,,,,,,,,,,,korean;japanese,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-We 16:00-22:00; Fr-Su 16:00-22:00,,,,eat,,,,,,,+31 6 84751489,,restaurant,,,,,,https://www.depatchka.com/,,,,,,,,,,,,,,,,,,,
91-1,,,,Albert Cuypstraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,pho.ninety.one,,,,,,,BAG,,,,,,,,,2014-03-24,,Pho 91,,,,1072CP,,,,,,,,,,,,,,,hello@pho91.nl,,,,,yes,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,pho91amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tu-Th 17:00-21:00; Fr,Sa 12:00-22:00; Su 12:00-21:00",,,,eat,,,yes,,,,,,restaurant,,,,,,https://www.pho91.nl/,,,,,,,,,,,,,,,,,,,
257-H,,,,Ceintuurbaan,,,,,,,,,,,,,,,customers,,,,,Amsterdam,,,,,https://www.facebook.com/Foeders/,,,,,,,BAG,,,,,,,,,2014-03-24,,Foeders,,,,1074CZ,,,,,,,,,,,,,,,,,,,,,,,,2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/foeders/,,yes,,,,,,,,,,,,,wlan,,,,yes,,,,,,,,,Su-Th 14:00-01:00; Fr-Sa 14:00-03:00,,,,drink,,,,,,,+31 6 36593100,,bar,,,,,,https://www.foeders.amsterdam,,,,,,,,,,,,,,,,,,,
19F,no,,,Eerste Sweelinckstraat,,,,,,,,no,,,,,,,customers,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,limited,,2014-03-24,,Little Collins,,,,1073CL,,,,,,,,,,,,,,,,,,,,,,,yes,2023-10-16,,,,,yes,,,,,,,,,,,,,no,yes,,,,,https://instagram.com/littlecollinsamsterdam,,,,,,,,,,,,,,,wlan,,,,yes,,,,,,,,,We-Sa 09:00-22:00; Su-Tu 09:00-16:00,,,,eat,,,,,,,+31 20 753 9636,,restaurant,,,,,,https://www.littlecollins.nl/,,,,,,,,,,,,,,,,,,,
20-H,,,,Albert Cuypstraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,sababanl,,,,,,,BAG,,,,,,,,,2014-03-24,,Sababa de Pijp,,,,1072CT,yes,,,,,,,,,,,,,,info@sababa.nu,,,,,,,,,,,arab,,,,,,,,,,,,,,,,,yes,,,,,sababa.food,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 17:30-21:30,,,,eat,,,,,,,+31 20 2156008,,restaurant,,,,,,https://sababa.nu/elementor-1230/,,,,,,,,,,,,,,,,,,,
62B,,,,Eerste Van der Helststraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,BurgerBarNL,,,,,,,BAG,,,,,,,,,2014-03-24,,Burgerbar,,,,1072NX,,,,,,,,,,,,,,,,,,,,,,,,,,burger,,,,,,,,,,,,Burger Bar,,,,,,,,,,burgerbarnl,,,,,,,,,,,,,,,,,,,,,,,,,,,,Su-Th 11:00-01:00; Fr-Sa 11:00-03:00,,,,eat,,,,,,,+31 20 370 4956,,fast_food,,,,,,https://www.burgerbar.nl/,,,,,,,,,,,,,,,,,,,
314-H,,,,Ceintuurbaan,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,Q839466,,,2014-03-24,,Domino's,,,,1072GL,yes,,,,,,,,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Th 15:00-23:00; Fr,Sa 16:00-24:00; Su 15:45-23:00",,,,eat,,,yes,,,,+31204705292,,restaurant,,,,,,https://www.dominos.nl/,,,,,,,,,,,,,,,,,,,
344-H,,,,Ceintuurbaan,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,,,2014-03-24,,BACK,,,,1072GP,,,,,,,,,,,,,,,info@back-food.nl,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,back.food,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 11:30-21:30,,,,eat,,,yes,,,,+31203639940,,restaurant,,,,,,https://www.back-food.nl/,,,,,,,,,,,,,,,,,,,
320,,,,Van Leijenberghlaan,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,'t Zusje,,,,,,,,BAG,,,,,,Q108920510,,,2014-03-24,,'t Zusje,,,,1082DD,,,,,,,,,,,,,,,,,,,,,,,,,,tapas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 7220606,,restaurant,,,,,,https://zusje.nl/onze-zusjes/amsterdam/,,,,,,,,,,,,,,,,,,,
1,,,,Overamstelstraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,,,2014-03-24,,Food Brothers,,,,1091TL,,,,,,,,,,,,,,,,,,,,only,,,,2023-04-13,,burger;american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,no,,,,,,,,,eat,,,yes,,,,,,restaurant,,,,,,https://www.foodbrothersamsterdam.nl/,,,,,,,,,,,,,,,,,,,
15-H,,,,Ruyschstraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,Loetje,,,,,,,nl:Loetje,BAG,,,,,,Q60729740,limited,,2014-03-24,,Loetje,,,,1091BR,no,,,,,,,,,,,,,,,,,,,yes,,,,,,steak_house,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 12:00-21:00,,,,eat,,,,,,,+31 20 362 4709,,restaurant,,,,,,https://loetje.nl/nl/locaties/oost/,,,,,,,,,,,,,,,,,,,
94,,,,Galileïplantsoen,,,0,,,,,,no,,,,,,no,,,,,Amsterdam,,,,,,,,,,,,live observation,,,,,,,yes,,2018-05-18,,Bouchée,,,,1098NC,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,yes,,,,wlan,,,,yes,,,,,,,,customers,Mo-Sa 08:00-18:00,,,,eat,no,,,,,,,,restaurant,customers,,,,,http://boucheeamsterdam.nl,,,,,,,,,,,,,,,,,,,
2,yes,,,Muiderstraatweg,,,,,,,,,,,,,,,,,,,,Diemen,,,,,https://www.facebook.com/BeanthereSurinaamsEetcafe/,,,,,,,,,,,,,,yes,,2014-03-24,,Bean There Brasserie,,,,1111PS,,,,,,,,,,,,,,,amilcar.bouterse@gmail.com,,,,,yes,2008,,,,,chicken;grill;drinks;coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,outside,,,,,Mo-Su 16:00-22:00,,,,eat,,,yes,,,,+31 20 337 4032,,restaurant,,,,,,https://beanthere.nl/,,,,,,,,,,,,,,,,,,,
1289,,,,IJburglaan,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,Bloemopijburg,,,,,,,BAG,,,,,,,limited,,2014-05-07,,Bloem op IJburg,,,,1087GJ,,,,,,,,,,,,,,,reserveren@bloemopijburg.nl,,,,,yes,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,bloemopijburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tu-Sa 17:30-21:30,,,,eat,,,,,,,+31 20 416 0677,,restaurant,,,,,,https://www.bloemopijburg.nl/,,,,,,,,,,,,,,,,,,,
1363,,,,IJburglaan,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,FamilyIJburg,,,,,,,BAG,,,,,,,limited,,2014-05-07,,Family,,,,1087JJ,,,,,,,,,,,,,,,ijburg@family.nl,,,,,,,,,,,friture,,,,,,,,,,,,,,,,,,,,,,family_eethuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,We-Sa 11:30-21:30; Su-Tu 11:30-21:00,,,,eat,,,,,,,+31 20 416 5588,,restaurant,,,,,,https://ijburg.family.nl/,,,,,,,,,,,,,,,,,,,
51,,,,Daguerrestraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,goudenkom,,,,,,,BAG,,,,,,,yes,,2014-05-07,,Oriental Restaurant Gouden Kom,,,,1087BR,,,,,,,,,,,,,,,,,,,,,,,,,,oriental,,,,,,,,,,,,,,,,,,,no,,,goudenkomijburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Th 14:00-22:00; Fr-Su 12:00-22:00,,,,eat,,,,,,,+31 20 416 6775,,restaurant,,,,,,http://goudenkomijburg.nl,,,,,,,,,,,,,,,,,,,
905,,,,IJburglaan,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,ilsognoamsterdam,,,,,,,BAG,,,,,,,,,2014-05-07,,Il Sogno,,,,1087EN,,,,,,,,,,,,,,,,,,,,yes,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,ilsognostore,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 16:00-21:30,,,,eat,,,,,,,+31 20 237 4378,,restaurant,,,,,,https://il-sogno.nl/,,,,,,,,,,,,,,,,,,,
159,,,,Jan Olphert Vaillantlaan,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,cafevrijburcht,,,,,,,BAG,,,,,,,yes,,2014-05-07,,Vrijburcht,,,,1086XZ,,,,,,,,,,,,,,,welkom@cafevrijburcht.nl,,,,,,,,,,,international,,,,,,,,,,,,,,,,,,,,,,caferestaurantvrijburcht,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 11:00-00:00,,,,eat,,,,,,,+31 20 737 3169,,restaurant,,,,,,https://cafevrijburcht.nl/,,,,,,,,,,,,,,,,,,,
102,,,,NDSM-plein,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,limited,,2014-05-07,,Noorderlicht,,,,1033WB,yes,,,,,,,,,,,,,,info@noorderlichtcafe.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,wlan,,,,yes,,,,outside,,,,,Mo-Su 11:00-24:00,,,,eat,,,,,,,+31 20 492 2770,,restaurant,,,,,,https://noorderlichtcafe.nl/,,,,,,,,,,,,,,,,,,,
12,,,,tt. Melaniaweg,,,0,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,limited,,2014-05-07,,Kebec Corner,,,,1033ST,,,,,,,,,,,,,,,,,,,,yes,,,,,,italian_pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,We-Th 09:00-15:00; Fr 09:00-21:00; Sa 16:00-21:00,,,,eat,,,,,,,+31 6 46483643,,restaurant,,,,,,https://www.kebecpizza.nl,,,,,,,,,,,,,,,,,,,
14,,,,Werfkade,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,Loetje,,,,,,,,BAG,,,,,,Q60729740,,,2014-05-07,,Loetje,,,,1033RA,no,,,,,,,,,,,,,,,,,,,yes,,,,,,steak_house,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,,,https://loetjeaantij.loetje.nl,,,,,,,,,,,,,,,,,,,
2,,,,Waddenweg,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Pizza & Prossecco,,,,,BAG;local knowledge,,,,,,,,,2020-08-01,,De Pizzabakkers Noord,,,,1025PV,,,,,,,,,,,,,,,,,,,,yes,,,,,,pizza;italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,"Mo-Su 17:00-22:00; Fr,Sa 16:00-24:00",,,,eat,,,yes,,,,+31 20 737 0662,,restaurant,,,,,,https://www.depizzabakkers.nl/vestigingen/amsterdam-noord/,Dinner,No Michelin stars,,,,,,,Casual,,,,,,,,,,
12,,,,Aambeeldstraat,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,https://www.facebook.com/Matto-NOORD-102909054848618/,,,,,,,BAG,,,,,,,,,2014-05-07,,Matto NOORD,,,,1021KB,,,,,,,,,,,,,,,,,,,,yes,,,,,,pizza;italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Mo-Fr 17:00-23:00; Sa-Su 12:00-23:00,,,,eat,,,yes,,,,+31 6 57553853,,restaurant,,,,,,https://mattonoord.nl,,,,,,,,,,,,,,,,,,,
104,,,,Johan van Hasseltweg,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,,,2014-05-07,,Little Saigon,,,,1022WZ,,,,,,,,,,,,,,,,,,,,,,,,2023-08-25,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00-22:00,,,,eat,,,,,,,+31 20 895 0986,,restaurant,,,,,,https://www.littlesaigon.nl/,,,,,,,,,,,,,,,,,,,
1,no,,,IJpromenade,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,,,,,,,,yes,,,,EYE Bar Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,"Su-Th 10:00-01:00, Fr,Sa 10:00-02:00",,,,eat,,,,,,,,,restaurant,,,,,,http://eyebarrestaurant.nl/,,,,,,,,,,,,,,,,,,,
368,,,,Bijlmerplein,,,,,,,,,,,,,,,no,,,,,Amsterdam,,,,McDonald's,,,McDonald's Amsterdam Amsterdamse Poort,,,,en:McDonald's,BAG,,,,,,Q38076,yes,,2014-05-07,,McDonald's,,,,1102DK,,,,,,,,,,,,,,,,,,,,yes,,,,,,burger,,,,,NL,,,,,,,,,https://mcdonaldsrestaurant.nl/bijlmerplein-amsterdamse-poort/restaurants/amsterdam-adamse-poort,,,,,,,,,,,,,,,,,+31 20 696 9452,,,,,,wlan,,,,,,,,no,,,no,,Mo-We 09:00-22:00; Th-Sa 09:00-23:00; Su 10:00-22:00,,,,eat,,,no,,,,,,fast_food,,,,,,https://www.mcdonaldsrestaurant.nl/bijlmerplein-amsterdamse-poort,Nothing,No Michelin stars,,,,,,,Casual,,,,,,,,,,
5,,,,Hoekenrode,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,no,,2014-05-07,,Marmaris grill & pizza,,,,1102BR,,,,,,,,,,,,,,,,,,,,,,,yes,,,turkish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Mo-Su 10:30-24:00,,,,eat,,,,,,,+31 20 697 3641,,restaurant,,,,,,http://www.marmarisgrillenpizza.nl/,,,,,,,,,,,,,,,,,,,
999,,,,Bijlmerplein,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,Subway,,,,,,,en:Subway (restaurant),BAG,,,,,,Q244457,yes,,2014-05-07,,Subway,,,,1102MK,,,,,,,,,,,,,,,,,,,,yes,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,,"Mo-Sa 10:00-19:00, Su 11:00-17:00",,,Subway,eat,,,,,,,,,fast_food,,,,,,https://restaurants.subway.com/netherlands/amsterdam/bijlmerplein-999,,,,,,,,,,,,,,,,,,,
7A,,,,Hoogoorddreef,,,,,,,,,,,,,,,,,,,,Amsterdam,,,,,,,,,,,,BAG,,,,,,,,,2014-05-07,,Absolute Taste,,,,1101BA,,,,,,,,,,,,,,,absolutetaste@vermaatgroep.nl,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,Mo-Fr 10:00-21:00,,,,eat,,,no,,,,+31 20 697 7568,,restaurant,,,,,,https://www.absolutetaste.nl/,,,,,,,,,,,,,,,,,,,
2A,,,,Oud Huizerweg,,,,,,,,,,,,,,,,,,,,Naarden,,,,,,,,,,,,BAG,,,,,,,,,2018-05-08,,'t Vossenhol,,,,1411GZ,,,,,,,,,,,,,,,info@t-vossenhol.nl,,,,,,,,,,,pancake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,'t Vossenhol,,,,,,Tu-Su 12:00-19:30,,,,eat,,,,,,,+31 35 678 2348,,restaurant,,,,,,https://www.t-vossenhol.nl/,,,,,,,,,,,,,,,,,,,
62C,,,,Dorpsstraat,,,,,,,,,,,,,,,,,,,,Landsmeer,,,,,,,,,,,,BAG,,,,,,,,,2014-05-20,,Scarabee,,,,1121BZ,,,,,,,,,,,,,,,,,,,,yes,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,Mo-Su 16:00-22:00,,,,eat,,,yes,,,,+31 20 482 2773,,restaurant,,,,,,https://www.scarabee-landsmeer.nl/,,,,,,,,,,,,,,,,,,,
4,,,,De Noorderlaaik,,,,,,,,yes,,,,,,,,,,,,Oostzaan,,,,,,,,,,,,BAG,,,,,,,,,2022-03-01,,Twiske Haven,,,,1511BX,no,,,,,,,,,,,,,,info@twiskehaven.nl,,,,,,,,,,,steak;burger;fish;sandwich,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,wlan,,,,yes,,,,,,,,,Fr-Su 10:30-20:00,,,,eat,,,,,,,+31 75 684 4890,,restaurant,,,,,,https://www.twiskehaven.nl/,,,,,,,,,,,,,,,,,,,
