addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,diet:vegan,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,indoor_seating,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,diet:vegetarian,name:ko,fee,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,building,name:uk,outdoor_seating,atm,fax,name:nl,smoking,diet:gluten_free,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,tourism,website,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Frederic,,,,,,,,"Bike, insurance, bags, locks, and children seats all included in the asking price. Close to Centraal Station. Bikes are offered ""incognito"", for the discerning guest who does not want to appear ""touristy"". We are Frédéric! Our vision Since 1994, Frédéric Rent a Bike has been an authentic family run business in Amsterdam with a passion for art. With a wide range of bikes our team is happy to provide you with the bike that suits your needs. Beside bikes our shop is full art from local artists. Seeking an unforgettable experience with a personal approach? We will be happy to accommodate you! Bike Rental Book a bike without hidden costs We offer offer a wide range of aluminium 7-gear Dutch handbrake bikes. All shapes and sizes are always on stock. Accessories like panniers, phone holders, bungee cords and locks are offered free of charge! When you book you get: Theft insurance - Phone holders - Panniers - Front racks & Bike crates - 2 Locks - Bungee cords on back carriers for luggage - City maps - Free luggage storage - Without reservations we most likely have bikes available! Bikes rented for 24 hours and more can be kept overnight and parked outside. We also offer special vehicles like cargo-bikes, tandems, parent-kid tandems, e-bikes and touring bikes. As well for helmets and child seats. Please contact us via whatsapp for more information. +31624971226 Pick up between 9:00 to 17:30 Loading days... Duration Varies 14.50 euros€14.50 Pick up between 9:00 to 17:30 Loading days... Duration Varies 34.50 euros€34.50 Repairs & Sales Besides rentals Frédéric also buys and sells bikes. Our rental fleet gets refreshed every year or so. Making it attractive to purchase our well maintained city bikes at low prices. A 7-Speed Shimano Top brand bike would cost around 250 euro, new value would cost around 900 euro. Purchase includes a half year warranty, level 5 no puncture tires, wheel lock, frame numbers and 7 days per week service options. Our experienced staff welcomes you for test rides, advice and tips to measure a bike for each client. All bikes in our fleet are second-hand bikes. We never purchase manufacturers bikes, making your purchase a sustainable and smart one. Besides our 7-speed bikes we also sell ""oma fiets"", classic Dutch pedal brake bikes, from the top brands, Batavus & Gazelle. Priced around 180 euro. Chain locks, bike bells, child seats and much more can be purchased. If not in stock, we can order and sell within 2 or 3 days. Location Address Binnen Wieringerstraat 23 1013EA Amsterdam Contact +3120 6245509 Opening Hours Mon - Sat 9:00 am – 5:30 pm Sunday 10:30 am – 5:30 pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brouwersgracht 78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.frederic.nl/en/,,,,,,,,,,,,,,,,,,,,other,,,,,,,+31 20 624-5509,,,,,,"€8 (3 hr), €10 (day till 17:30), €15 (24 hr), €25 (2 days), €35 (3 days)",,,,,,,,,,,,"Based on the price ranges provided, the categorization for each activity would be as follows:

- €8 (3 hr): Cheap
- €10 (day till 17:30): Medium
- €15 (24 hr): Medium
- €25 (2 days): Expensive
- €35 (3 days): Expensive",,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,MacBike,,,,,,,,"Perhaps the most ubiquitous bicycle rental agency in Amsterdam, their bicycles are painted red with a MacBike sign on the front, everyone will know you're visiting. The bicycles are reliable, and in a good condition. Several locations around the city center for assistance or repairs. Online bicycle reservations at their website.",,,,,,,,,,,,,,,tram or metro to Centraal Station,,,,,,,,,,,,,,Stationsplein 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 hours daily,,,,,,http://www.macbike.nl,,,,,,,,,,,,,,,,,,,,other,,,,,,,+31 20 625-3845,,,,,,"€7.50 (3 hr), €9.75 (24 hr), every day extra €6",,,,,,,,,,,,"Based on the price ranges provided:

- The 3-hour activity priced at €7.50 falls under the cheap category.
- The 24-hour activity priced at €9.75 falls under the cheap category.
- The daily additional cost of €6 is in between the cheap and medium categories.",,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Orangebike,,,,,,,,"Their bikes are not so obviously colored, more discrete, reliable and sturdy. The typical Dutch granny bikes are available. Online reservations can be made.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@orange-bike.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00-18:00 daily,,,,,,http://www.orange-bike.nl,,,,,,,,,,,,,,,,,,,,other,,,,,,,+31 20 354-1781,,,,,,"€5 (1 hr), €6.50 (3 hr), €9.50 (day till 18:00), €11 (24 hr), €17.50 (2 days)",,,,,,,,,,,,"Based on the prices you provided, the categorization would be as follows:
- 1 hr: Cheap
- 3 hr: Cheap
- Day till 18:00: Cheap
- 24 hr: Medium
- 2 days: Medium",,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Rent a bike Damstraat,,,,,,,,"Daily to weekly rentals. They have promotions in place with several hotels for ""discount tickets"", ask at the front desk. Offers repairs for your bike and also has new and used bike sales. 3 uur 24 uur Extra dag Extra 1/2 dag € 10,00 € 13,00 € 11,00 € 7,00 € 9,00 € 11,70 € 9,90 € 6,30 3 uur 24 uur Extra dag Extra 1/2 dag € 12,00 € 16,00 € 14,00 € 9,00 € 10,80 € 14,40 € 12,60 € 8,10 3 uur 24 uur Extra dag Extra 1/2 dag € 24,00 € 32,00 € 28,00 € 18,00 € 21,60 € 28,80 € 25,20 € 16,20 3 uur 24 uur Extra dag Extra 1/2 dag € 12,00 € 16,00 € 14,00 € 9,00 € 10,80 € 14,40 € 12,60 € 8,10 3 uur 24 uur Extra dag Extra 1/2 dag € 10,00 € 13,00 € 11,00 € 7,00 € 9,00 € 11,70 € 9,90 € 6,30 3 uur 24 uur Extra dag Extra 1/2 dag € 24,00 € 32,00 € 32,00 € 20,00 € 21,60 € 28,80 € 28,80 € 18,00 3 uur 24 uur Extra dag Extra 1/2 dag € 24,00 € 32,00 € 32,00 € 20,00 € 21,60 € 28,80 € 28,80 € 18,00 3 uur 24 uur Extra dag Extra 1/2 dag € 14,00 € 20,00 € 20,00 € 13,00 € 12,60 € 18,00 € 18,00 € 11,70 3 uur 24 uur Extra dag Extra 1/2 dag € 16,00 € 24,00 € 24,00 € 15,00 € 14,40 € 21,60 € 21,60 € 13,50 3 uur 24 uur Extra dag Extra 1/2 dag € 24,00 € 32,00 € 32,00 € 20,00 € 21,60 € 28,80 € 28,80 € 18,00 ©2024 Rent a Bike all rights reserved.Privacy statement Rent a Bike is registered with the Amsterdam Tourist Board Iamsterdam",,,,,,,,,,,,,,,"tram 4, 9, 16 or 24 to Dam",,,,,,,,,,,,,,Damstraat 20-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00-18:00 daily,,,,,,http://www.rentabike.nl,,,,,,,,,,,,,,,,,,,,other,,,,,,,+31 20 625-5029,,,,,,"€12.50 for the first 24 hr, insurance included",,,,,,,,,,,,This pricing falls in the medium category.,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Star Bikes Rental,,,,,,,,"Classic and solid Dutch bikes for those who want to fit in with the locals. They have the traditional black granny, pick-ups, tandems, bikes for kids and for disabled needs. You can also arrange exclusive picnic and barbecue sets within your rental. Starbikes Rental Amsterdam Amsterdam has a unique cycling culture. You want to explore the city? Amsterdam is the perfect city to explore by bike. Cycling is fast, sustainable and fun. We offer a wide variety of bikes including wheelchairs, bikes for people with disabilities, tandems for couples, E-Bikes and tricycles. We of course also offer the traditional Dutch 'granny bike', made by Sparta™ since 1917. You will fit in with the locals as you cruise the miles of dedicated bicycle paths within Amsterdam, or head out into the countryside. Last day of your trip? Ask for our luggage storage service, we keep your luggage while you enjoy your last bike ride in the city!",,,,,,,,,,,,,,,tram or metro to Centraal Station,,,,,,,,,,,,,,De Ruyterkade 127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-F 08:00-19:00, Sa Su 09:00-19:00",,,,,,http://www.starbikesrental.com,,,,,,,,,,,,,,,,,,,,other,,,,,,,+31 20 620-3215,,,,,,"€5 (4 hr), €7 (a day) or €9 (24 hr), 2 lockers included",,,,,,,,,,,,This place would be categorized as cheap based on the price ranges provided.,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,OV-fiets,,,,,,,,"This cycle hire service, run by Dutch Railways (NS), is mostly used by Dutch residents, as a Dutch bank account is required for the yearly subscription. Also an OV-chipkaart is needed. If you manage to obtain these, it's a very good option due to its ubiquity and low cost. OV-fiets Ontdek de OV-fiets, dé oplossing voor flexibel en gemakkelijk fietsen van deur tot deur. Huur een OV-fiets op meer dan 300 locaties in Nederland. Geniet van vrijheid en gemak tijdens je reizen. Alle informatie over de OV-fiets vind je ook in de NS-app. Huur voordelig een fiets Of je nu naar je afspraak gaat of een etentje met vrienden: neem voor het laatste stukje van je reis de OV-fiets. Huur een OV-fiets op het station voor maar € 4,55 per dag per fiets. En wist je dat je met één (gratis) abonnement 2 fietsen kunt huren? Je hebt alleen een persoonlijke OV-chipkaart nodig. Heb je een NS Flex-abonnement? Dan staat het gratis OV-fiets abonnement automatisch al op je OV-chipkaart. Hoe werkt een OV-fiets huren? Huur een OV-fiets voor het laatste stukje van je reis. Nieuw OV-fietsslot Hoe werkt het nieuwe OV-fietsslot?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"any Amsterdam train station (except Holendrecht and Science Park), plus other locations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ov-fiets.nl/,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,"€10 per year (subscription), plus €3.15 per 24 hr (usage)",,,,,,,,,,,,This activity would be categorized as cheap.,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Amsterdam Boats B.V.,,,,,,,,"Personal rental of a wide variety of boats. You can rent a ''gondola'', hand made by a girl from Amsterdam. She traveled to Venice to learn the craft, then built her own Gondola which she brought back to Amsterdam. Easily book a luxury boat with skipper in Amsterdam Find your perfect private boat Find your perfect private boat A boat trip with Rent a Boat Amsterdam Classic or contemporary, with a saloon boat or open boat, with an intimate or a large group? With a wide choice of 33 luxury boats, you will find the perfect boat for every group and occasion, fully tailored to your wishes. How does it work? Boats for rent in Amsterdam A selection of our most popular boats. With our extensive selection of skippered luxury boats, we are happy to help you book the right boat for your occasion. You can contact us for different types of boats, including saloon boats, large boats, sloops and tour boats. Choose one of our most popular boats Anna Maria €323.00 326 ratings Marie Zurlohe €265.00 342 ratings Anna Maria €323.00 326 ratings Marie Zurlohe €265.00 342 ratings Or choose the type of boat that suits your occasion With our extensive selection of skippered luxury boats, we are happy to help you book the right boat for your occasion. You can contact us for different types of boats, including saloon boats, large boats, sloops and tour boats. Rent the perfect boat in Amsterdam Would you like to rent a boat in Amsterdam? Then you have come to the right place for a wide choice of luxury boats. Discover our characteristic capital and the beautiful canal belt (UNESCO World Heritage) from the water. Our cruises are easy to put together according to your needs and our boats are also fully equipped. All rental boats include a professional crew, including a skipper and hostess, so that you and your party can enjoy carefree. Would you prefer personal advice from our experienced event planners? Then feel free to contact contact or send us an email. 9.02 from 3,339 ratings 9.02 | | Total score | 9.15 | | Reservation process | 9.34 | | Service on board | 8.83 | | Quality of the catering | Prima ruimte, vriendelijk personeel. Alles goed georganiseerd en op tijd. 10 | Grade | 10 | Reservations | 10 | Service | 10 | Catering | Een hele leuke manier om aan buitenlandse gasten Amsterdam te laten zien onde... 10 | Grade | 10 | Reservations | 10 | Service | 10 | Catering | Fantastische 2 uur bij jullie op de boot 9 | Grade | 9 | Reservations | 9 | Service | 9 | Catering | Ontzettende leuke vaartocht gehad, prima geregeld. 9 | Grade | 10 | Reservations | 10 | Service | 9 | Catering | Zeer waarschijnlijk. We hebben het als zeer verzorgd en plezierig ervaren. 10 | Grade | 9 | Reservations | 10 | Service | 9 | Catering | Fijn ontvangst en vriendelijk personeel. 10 | Grade | 10 | Reservations | 10 | Service | 10 | Catering | mooie boot en leuk, gezellig en vriendelijke personeel. De boot is makkelijk ... 10 | Grade | 10 | Reservations | 10 | Service | 10 | Catering | Geweldig fijne, ruime en schone Salonboot, waar je zowel binnen als buiten ku... 10 | Grade | 10 | Reservations | 10 | Service | 10 | Catering | Most popular packages To complete your special, festive occasion, you can expand your cruise with various packages and catering options. For example, opt for a fully catered dinner on board, a drink, a wine tasting or a barbecue. Ideal for a fun company outing, birthday or family gathering! Party Looking for a unique party location? Choose a luxury boat! Sailing on the Amsterdam canals is one of the most unique party locations to experience a special day with family and/or friends. Birthday, anniversary, drinks, dinner, lunch or BBQ on a boat? We are the specialist. Events With numerous events on the Amsterdam events calendar every year, we are also happy to organize your boat trip during popular events such as Sail or the Amsterdam Light Festival. We are also happy to be there for you during the holidays! Business Do you have a company outing, (in)formal meeting, relationship event, business lunch, closing dinner or product presentation on the agenda? We are specialists in organizing the perfect, professional interpretation for your colleagues or business relations. Eating & drinking on a boat To complete your special, festive occasion, you can expand your cruise with various arrangements and catering options. For example, opt for a fully catered dinner on board, a drink, a wine tasting or a barbecue. Ideal for a fun company outing, birthday or family gathering! Eating & drinking on a boat To complete your special, festive occasion, you can expand your cruise with various arrangements and catering options. For example, opt for a fully catered dinner on board, a drink, a wine tasting or a barbecue. Ideal for a fun company outing, birthday or family gathering! Boarding locations With us you can choose from approximately 120 different boarding and disembarking locations throughout Amsterdam and the immediate vicinity. This way there is always a suitable place near the location where you and the guests are or need to go. We only use official jetties so that you can get in and out safely and comfortably. We are happy to advise which locations are best suited for your cruise. Popular routes Would you like to rent a boat in Amsterdam? Then you have come to the right place for a wide choice of luxury boats. Discover our characteristic capital and the beautiful canal belt (UNESCO World Heritage) from the water. Our cruises are easy to put together according to your needs and our boats are also fully equipped. Book individual tickets Enjoy our luxury packages offered by our partner Amsterdam Boats Tickets Book individual tickets Enjoy our luxury packages offered by our partner Amsterdam Boats Tickets About Renting a Boat Amsterdam Since 2009, our experienced and driven team has ensured that our guests disembark with a smile. This experience shows that every company and occasion is unique. That is why the possibilities with us are endless. We provide a high-end hospitality experience for every occasion, regardless of the type of boat, group size or event. With a big heart for the profession, we like nothing more than to ensure that you lack nothing, so that you can enjoy a special day on the water without any worries. We offer the highest quality boats at the best price in Amsterdam; All of our boats come with a professional skipper and crew on board; We have a wide selection of 33 luxury boats to choose from; We boast an average rating of 9.0 out of 3337 reviews; We offer flexible boarding and disembarkation +105 locations throughout Amsterdam; We have a generous choice of different packages for a culinary experience. Need personal advice?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.rentaboatamsterdam.com,,,,,,,,,,,,,,,,,,,,do,,,,,,,,,,,,,,,,,,Nothing,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Amsterdam Jewel Cruises,,,,,,,,"An evening dinner cruise. It is the only classic boat offering a private table for a romantic candlelight dinner. A la carte dining, but not cheap! The cruise starts at 19:30 and lasts just under three hours. Enjoy a 3-course la carte dinner whilst cruising the world famous canals on an charming antique riverboat. Read more Book now Cruise Calendar The boat can be hired for your private/business event. Choose for a sit down or buffet style lunch or dinner or anything else you might like. Read more Request a quote The only sailing restaurant in Amsterdam offering a la carte dining Standard a private table at the window Intimate cruise with personal attention Small and charming antique riverboat Two and three quarter hour cruise We are very proud and thankful for the awards and recommendations. So a big thank you to all our guests who have taken the effort to write something nice about us!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.amsterdamjewelcruises.com,,,,,,,,,,,,,,,,,,,,do,,,,,,,,,,,,,€99-113,,,,,Nothing,,,,,,,This price range would be categorized as expensive.,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Boaty,,,,,,,,"Boaty offers rental boats so you can do your own private tour (or choose one of the provided canal routes). These rental boats are electrically driven which means they are silent and free of exhaust fumes. Boat Rental Amsterdam Boat rental Amsterdam An Amsterdam boat rental is the very best way to explore and enjoy the Amsterdam canals! On a private boat with just you and your friends or family. You have the freedom to captain your own boat, determining both the duration (3 or 4 hours) and the destination. And along the way it’s up to you where to stop in order to get some provisions, to go to the toilet or to take pictures. Our self drive boat rental has a fleet of electric canal boats. They’re zero-emission, silent and easy to operate without a license. So invite some people, relax and enjoy your boat rental on the Amsterdam canals! Boat rental the easy way Your boat rental in Amsterdam should be easy and relaxed, right? So it is at Boaty: it’s easy to book. For a same day boat rental, just call us. Or book online for any other day; - upon arrival a clean boat is waiting for you. Before you sail off, you’ll receive a clear and personal instruction; - our boats are very easy to drive yourself. Even if you don’t have any license or experience. - Cheapest boat rental in Amsterdam A private Amsterdam boat rental is not just for the rich and famous. In fact, it’s very affordable. Especially, if you rent at Boaty and share the costs. Our boat rental rates start at just 89,- for a three hour trip, with a maximum of six people on board. That’s the cheapest boat rental deal you will find in Amsterdam! Boat rental with top rated personal service Are you not familiar in Amsterdam, or a ’boat rental virgin’? No problem, we’re here to help! Before departure we will explain everything you need to know. You will also receive a customized canal map with suggested routes, foam seats and life vests. Over the years nearly a thousand guests have rated their canal boat rental experience. Our average scores on Tripadvisor, Google, Facebook and Yelp are well above 4,5 stars (very good to excellent). Flexible (cancellation) conditions at Boaty At Boaty we offer a cancellation policy where you can cancel free of charge up to 24 hours before the trip and receive a full refund. We also understand that the weather can be unpredictable at times. So, in case of bad weather (such as dense fog, continuous rain, thunder or a strong storm) you can cancel even on the same day and get a full refund too. Note: During major events such as King’s Day and Gay Pride, different rules may apply due to the high demand for boats. Please contact us for this. Electric boat rental, max. 6 people per boat We are a 100% electric boat rental company. Therefore, our boats are zero emission and silent. And we charge them with renewable energy. The maximum capacity is 6 people (including the ‘skipper’). Where to go from our self drive boat rental? Our self drive boats are ideal to explore the Amsterdam city center. All main canals -such as Prinsengracht, Keizersgracht, Herengracht and Singel- are accessible with our boats. And so are the canals in the Jordaan, the eastern city center, the majestic Amstel river and the fascinating Oosterdok. The large map that’s included in your boat rental contains three suggested routes. If you follow one of these, you’ll be sure to see many highlights. If you rather prefer to go your own way, that’s also fine. Only the IJ, Kostverlorenvaart, Nieuwe Herengracht and Nieuwe Meer are strictly forbidden for safety reasons. Convenient boat rental location Your canal boat rental starts and ends at our private dock in ‘De Pijp’. We’re easy to get to by bike, public transport or car. The neighbourhood surrounding our boat rental is very attractive and popular for its lively atmosphere. It has plenty of nice shops, bars and restaurants to visit before or after your boat rental. A 3 or 4 hour canal boat rental allows for a great city center tour. We recommend starting your tour on a nice part of the Amstel river, to continue exploring some of the finest canals in the famous World Heritage Area and to return to our boat rental via the impressive Rijksmuseum. Alternatively, you could also explore the eastern city center, or go out of town on the Amstel river. What to bring for your Amsterdam boat hire? Pick your ‘crew’. Who will be the lucky ones: your friends, your family, your (first) date? Or some co-workers, just the fun ones? - Nice food and drinks. It’s best to go shopping before picking up your boat, so you can fully enjoy your rental time on the boat. - Appropriate clothing. You don’t need to look like a professional captain. But we do recommend having a good look at the weather forecast. So you know what to wear, varying from just swimwear and sunglasses to a warm jacket with a hat and gloves. - Company boat rentals Amsterdam (events and staff outings) Taking our boats out on the Amsterdam canals is a brilliant activity with your co-workers or business partners. The maximum group size of six people per boat is ideal for mingling in an informal setting. If you want to add some ‘team-building’, you should go for our ‘Canal Cruise Competition’. During a beautiful canal tour all crews have to deal with not-so-obvious questions about Amsterdam and its canals, and some rather original photo assignments. If you need any assistance organising the rest of your day, we’ll be more than happy to advise. Free of charge and without any obligations. King’s Day and Gay Pride boat rental A King’s Day boat rental is a flabbergasting experience: lots of orange boats and music and party everywhere. Although you’re likely to get stuck every now and then, you will still be able to see a lot, without having to stroll among the crowds for hours. The annual Gay Pride is even more colourful, outspoken and spectacular. Your Gaypride boat rental includes the obligatory entrance and parking license. The best way to experience the entire parade up close! Win a free boat rental! Only one thing beats our most economic rates in Amsterdam: a completely free boat rental. You might win one, if you participate in our photo contest. So don’t forget to take some nice pictures of your canal boat rental and tag Boaty on your Instagram or Facebook. About Boaty Amsterdam Boat Rental: affordable, personal, easy Since 2008, ten thousands of locals and visitors have enjoyed their Amsterdam boat rental with Boaty. This is what our boat rental stands for: affordable: the best rates in Amsterdam; - personal: with our friendly top rated service; - easy for you: easy to book, easy to use. - Alternative boat rental: Boats4rent There are only two excuses for not using our boat rental. Firstly, if we’re fully booked, which happens regularly during weekends and holidays. Secondly, if you prefer to start and end your boat rental at another location. In both cases we recommend Boats4rent Boat Hire. Their fleet, rates and service are very similar to ours, at a different location in the western city center. Sail today? Call +3120 261 70 61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.amsterdamrentaboat.com,,,,,,,,,,,,,,,,,,,,do,,,,,,,,,,,,,,,,,,Boat Rental,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam,,,,,,,Boats4rent,,,,,,,,"Boats4rent has self operated rental boats at the Westerpark. With a three or four hour rental you can make a private trip on the Amsterdam canals and the Amstel river. BOAT HIRE AMSTERDAM Amsterdam boat hire Hire a boat to explore the true beauty of the Amsterdam canals Imagine yourself looking back at your stay in Amsterdam. What has made a lasting impression? What will you definitely tell your friends? We know the answer: you hired a boat and drove it yourself on the beautiful Amsterdam canals. Just like our 450+ guests that rated their canal boat hire with an average of more than 4,5 stars on Tripadvisor. Hire a boat to explore the true beauty of the Amsterdam canals Imagine yourself looking back at your stay in Amsterdam. What has made a lasting impression? What will you definitely tell your friends? We know the answer: you hired a boat and drove it yourself on the beautiful Amsterdam canals. Just like our 690+ guests that rated their boat rental with an average of more than 4,5 stars on Tripadvisor. Amsterdam boat hire Self-drive boat hire without license The Amsterdam canals are definitely one of the most picturesque human made landscapes ever. The best way to appreciate this stunning scenery is -of course- to hire a boat. To be more precise: – a self-drive boat – with just you & your partner, family or friends – going your own way You don’t need any license nor experience to rent a boat and drive it yourself. After a short personal instruction some common sense will do! Self-drive boat hire without license The best way to appreciate the stunning Amsterdam canals is -of course- to hire a boat. To be more precise: – a boat actually driven by yourself – with just you & your partner, family or friends – going your own way You don’t need any license nor experience to rent a boat and drive it yourself. After a short personal instruction some common sense will do! What to expect when you hire a boat on the Amsterdam canals? What to expect when you hire a boat on the Amsterdam canals? Hiring a boat ensures the very best perspective on the beautiful canals, the historic buildings and the graceful bridges. Additionally, you can also enjoy the majestic yet tranquil Amstel river. Boating on the Amsterdam canals and the Amstel river is quite easy and great fun. In general, the pace and the atmosphere on the water are very relaxed. And you will feel the sympathy that the Amsterdam locals have for their canals and the boats on them. Check out our short VIDEO to get in the mood! How much to hire a boat in Amsterdam? How much to hire a boat in Amsterdam? When it comes to bang for your buck, Boats4rent Boat Rental is the place to hire your canal boat. Our boat rental rates are the best you will find in Amsterdam, guaranteed! They start at just euro 79,- for a two hour morning rental, also during the weekend. When it comes to bang for your buck, Boats4rent is the place to hire your canal boat. Our boat hire rates are the best you will find in Amsterdam, guaranteed! They start at just euro 79,- for a three hour morning rental, also during the weekend. 2 or 3 hour boat trip up to 6 people per boat starting at just €79 Hire a zero-emission boat; good for the environment and for yourself Your safe and sturdy rental boat has a silent, reliable and zero emission engine. This provides a very relaxed, smooth and silent ride. So you can have a good conversation on board. Your canal boat is powered by renewable energy and exhaust-free. This minimizes the impact of your boat hire on the environment. Hire a zero-emission boat; good for the environment and for yourself Your safe and sturdy rental boat has a silent, reliable and zero emission engine. This provides a very relaxed, smooth and silent ride. So you can have a good conversation on board. Your canal boat is powered by renewable energy and exhaust-free. This minimizes the impact of your boat hire on the environment. Centrally located Amsterdam boat hire Our boat hire is located in the popular and lively ‘Jordaan’ neighbourhood, on the western side of the city center. The location is easy to reach by foot, by bike, public transport or car. In just a few minutes by boat you will be on Prinsengracht, the most famous canal of the World Heritage Area. A two or three hour rental is enough for a beautiful city center tour on some of the nicest canals and a part of the Amstel river. Close to our dock are plenty of recommendable restaurants, bars and shops to enjoy some food and drinks before or after your boat rental. Don’t miss the boat! Book your boat hire in advance Hiring a boat on the Amsterdam canals is immensely popular, in particular on weekends, holidays and any other sunny days. With just 15 boats, the best rates in town and an average Tripadvisor rating of 4,5 stars we are often fully booked. Therefore we strongly advise to book your Amsterdam boat rental in advance. Sail often? Order a punch card! At Boats4rent we understand like no other your love for the water and the desire to sail more often. Amsterdam is a city that you can discover again and again, and we make that possible with our punchcards. Order a punchcard and sail 5x for the price of 4! Choose your desired punchcard, log in and pay directly online. What others say about hiring a boat in Amsterdam What others say about hiring a boat in Amsterdam In general our guests are highly satisfied about their boat hire. Many hundreds of them have written a review on Google, Facebook or Tripadvisor. Our average scores are well above 4,5 stars. In general our guests are highly satisfied about their boat hire. Many hundreds of them have written a review on Google, Facebook or Tripadvisor. Our average scores are well above 4,5 stars. Looking for an original gift? Do you want to give a unique and unforgettable gift to a loved one, friend or family member? Then consider a gift voucher from Boats4rent Boat Rental Company. This allows you to explore the beautiful Amsterdam canals in your own unique way. A day spent cruising the scenic waterways of our vibrant city is an experience no one will soon forget! Fully booked, or preference for another location? If Boats4rent is fully booked, or if you prefer to take your boat from the southern city center, then check out Boaty Boat Rental Amsterdam. Boaty has the same boats, rates and service as we do.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.rentalboatsinamsterdam.com,,,,,,,,,,,,,,,,,,,,do,,,,,,,,,,,,,,,,,,Boating,,,,,,,,,,,,,,,,
