addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,diet:vegan,address,checkOut,note,takeaway,indoor_seating,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,diet:vegetarian,fee,hours,stars,changing_table,toilets,url,internet_access,alt,building,outdoor_seating,smoking,diet:gluten_free,opening_hours,type,phone,amenity,old_name,price,tourism,website,amenity,brand,check_date,cuisine,name,opening_hours,shop,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,Hostel Meeting Point,,,"Laid back hostel. Has his own, pretty cheap, hotel bar. smoking room (weed allowed) inside.guests of the hostel can use free internet computers. Only dorms.",52.37611,,,,,,,Hostel Meeting Point,,,,Warmoestraat 14,,,,,,,,,,4.89911,,,,,,,,http://www.hostel-meetingpoint.nl,,,,,,,,sleep,+31 20 627 7499,,,14-22€,,https://www.hostel-meetingpoint.nl,,,,,Hostel Meeting Point,,,,,,Cleanliness,"- Dormitory rooms only
- Hotel bar
- Smoking room (weed allowed)
- Free internet computers",Hostel,,,,Cheap,No,Nothing,No,No,Nothing,No,No,Nothing.,Nothing
,,,,,CityCenter Bed and Breakfast,,,,52.37653,,,,,,14:00,,,,,Sint Jacobsstraat 21,10:00,,,,,,,,,4.89469,,,,,,,,http://www.citycenter-amsterdam.com,,,,,,,,sleep,+31 6 4516-0078,,,€115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Delta Hotel,,,Clean rooms and friendly staff.,52.37575,,,,,,,Delta Hotel,,,,Damrak 42-43,,,,,,,,,,4.89616,,,,,,,,http://www.delta-hotel.com,,,,,,,,sleep,+31 20 620-2626,,,€65-160,,https://www.delta-hotel.nl/,,,,,Delta Hotel,,,,,,Clean and friendly staff,Possible facilities based on the description: Private bath,Hotel,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Hotel Citadel,,,,52.37564,,,,,,,,,,,Nieuwezijds Voorburgwal 100,,,,,,,,,,4.89234,,,,,,,,http://www.hotelcitadel.nl,,,,,,,,sleep,+31 20 627-3882,,,Doubles €65-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hotel Continental,,,Small rooms. Shared toilets.,52.37578,,,,,no,14:00,Hotel Continental,,,,Damrak 40-41,10:00,,,,,,,,,4.89616,,,,,,,,http://www.hotelcontinental.nl/,wlan,,,,,,,sleep,+31 20 622-3363,,,,,,,,,,Hotel Continental,,,,,,,"- Shared toilet
- Size: Small",Hostel,,,,,No,Nothing,No,No,Nothing,No,Nothing,Nothing,Small
,,,,,Hotel Y Boulevard,,,Includes a free breakfast. '''NOTE: Temporarily closed until the end of 2014.''',52.37323,,,,,,,,,,,Prins Hendrikkade 145,,,,,,,,,,4.90650,,,,,,,,http://hotelyboulevard.nl/,,,,,,,,sleep,+31 20 623 04-30,,,€109,,,,,,,,,,,,,,- Free breakfast,Hotel,,,,Medium,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Rembrandtplein Hotel,,,"Friendly staff, bar open all night.",52.36898,,,,,no,,Rembrandtplein Hotel,,,,Groenbrugwal 27,,,,,,,,,,4.89862,,,,,,,,http://www.rembrandtpleinhotel.nl/,,,,,,,,sleep,+31 20 428-4244,,,€70-90 including breakfast,,,,,,,Rembrandtplein Hotel,,,,,,Friendly staff,"Based on the description provided, it is not possible to determine specific room facilities.",Hotel,,,,Medium,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,RHo Hotel,,,Rooms are quiet. Parking available. Friendly staff.,52.37223,,,,,limited,,Rho Hotel,,,,Nes 11-15,,,,,,,,,,4.89396,,,,,,,,http://www.rhohotel.com,,,,,,,,sleep,+31 20 620-7371,,,€100-190,,,,,,,Rho Hotel,,,,,,friendly staff,"Possible room facilities based on the description: 
- Quiet environment 
- Parking available 
- Friendly staff",Hotel,,,,medium,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Rokin Hotel,,,"A 2-star renovated 17th century mansion. Very clean and good atmosphere, own parking.",52.37068,,,,,,,,,,,Rokin 73,,,,,,,,,,4.89308,,,,,,,,http://www.rokinhotel.com,,,,,,,,sleep,+31 20 626-7456,,,€100-190,,,,,,,,,,,,,Clean,"- Private bath
- Air conditioning
- Parking
- Atmosphere",Hotel,,,,Medium,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Estheréa,,,A boutique hotel that consists of a row of 17th century buildings along the Singel canal. It has 93 rooms and 2 suites. It recently renovated 75 of its rooms. Free Wi-Fi.,52.37059,,,,,,,Estheréa,,,,Singel 303-309,,,,,,,,,,4.88856,,,,,,,,http://www.estherea.nl,,,,,,,,sleep,+31 20 624-5146,,,€220+,,https://www.estherea.nl/,,,,,Estheréa,,,,,,,"Possible room facilities:
- Private bath
- Air conditioning
- Free Wi-Fi
- TV
- Number of beds: various options based on room type
- Size: various options based on room type",Hotel,,,,Expensive,Nothing,Nothing,Nothing,No,Canal view,Nothing,Nothing,Nothing,Nothing
,,,,,Grand Hotel Amrâth Amsterdam,,,"An upscale hotel established in the monumental Scheepvaarthuis, the first building in Amsterdam School style that used to be the headquarters of six shipping companies. Breakfast is not included in the lower rates, but all include Wi-Fi.",52.37445,,,,,,,,,,,Prins Hendrikkade 108,,,,,,,,,,4.90390,,,,,,,,http://www.amrathamsterdam.com,,,,,,,,sleep,+31 20 552-0000,,,"€220-1,219",,,,,,,,,,,,,,"Possible facilities based on the description:
- Historic building (Scheepvaarthuis)
- Upscale hotel
- Wi-Fi
- Breakfast not included
- Prime location (Amsterdam)
- Air conditioning
- Private bath
- View
- Balcony
",Hotel,,,,Expensive,Nothing,Nothing,No,Nothing,Nothing,No,Yes,Nothing,Nothing
,,,,,Krasnapolsky,,,"A somewhat seedy location for a 5-star hotel: the main entrance is right on Dam Square, but the hotel backs onto the red-light district, with a view of sex-shops and peepshows.",52.37273,,,,,,15:00,,,,,Dam 9,12:00,,,,,,,,,4.89438,,,,,,,,http://www.nh-hotels.com/nh/en/hotels/the-netherlands/amsterdam/nh-grand-hotel-krasnapolsky.html,,,,,,,,sleep,+31 20 554-9111,,,€159,,,,,,,,,,,,,,"- View of the red-light district
- Size of the room",Hotel,,,,Medium,Nothing,Nothing.,Nothing,Nothing,Nothing,Nothing,Nothing.,Nothing,Nothing
,,,,,Park Plaza Victoria Amsterdam,,Park Plaza,A 4-star immediately opposite Centraal Station. Free Wi-Fi in public spaces.,52.37716,,,,,,,Park Plaza Victoria Amsterdam,,,,Damrak 1-5,,,,,,,,,,4.89779,,,,,,,,http://www.parkplaza.com/amsterdamnl_victoria,,,,,,,,sleep,+31 20 623-4255,,,€104,,,,Park Plaza,,,Park Plaza Victoria Amsterdam,,,,,,,"- Free Wi-Fi
- Location opposite Centraal Station",Hotel,,,,Medium,Nothing,Nothing,Nothing,Nothing,City view,Nothing,Yes,Nothing,Nothing
,,,,,Radisson Blu,,,,52.37018,,,,,,,,,,,Rusland 17,,,,,,,,,,4.89672,,,,,,,,http://www.radissonblu.com/hotel-amsterdam,,,,,,,,sleep,+31 20 623-1231,,,€168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Renaissance Amsterdam,,,"A 4-star hotel with conference centre, Wi-Fi access in the lobby and café.",52.37769,,,,,,,,,,,Kattengat 1,,,,,,,,,,4.89454,,,,,,,,http://www.marriott.com/hotels/travel/amsrd-renaissance-amsterdam-hotel/,,,,,,,,sleep,+31 20 621-2223,,,€289+,,,,,,,,,,,,,,"- Wi-Fi access in the lobby and café
- Conference centre",Hotel,,,,Expensive,Nothing,Nothing,Nothing,Nothing,Nothing,No,Nothing,Nothing,Nothing
,,,,,Sofitel Legend The Grand,,,"The Sofitel has views on the canals. Weather permitting, lunch is served in the courtyard.",52.37112,,,,,,,,,,,Oudezijds Voorburgwal 197,,,,,,,,,,4.89542,,,,,,,,http://www.sofitel.com/gb/hotel-2783-sofitel-amsterdam-the-grand/index.shtml,,,,,,,,sleep,+31 20 555-3111,,,€365+,,,,,,,,,,,,,,"- View on the canals
- Courtyard for dining (weather permitting)",Hotel,,,,expensive,Nothing,Nothing,Nothing,Yes,Canal view,No,Nothing,Nothing,Nothing
,,,,,Openbare Bibliotheek Amsterdam,,,"Read newspapers and magazines or relax at Amsterdam's main library. Internet terminals are available, but they are no longer free and going on-line now costs €1 per 30 minutes. It is limited to web-only access. It's possible to get Wi-Fi, but you need to show your passport.",52.376064,,,,,,,,,,,Oosterdokskade 43,,,,,,,,,,4.908302,,,,10:00-22:00 daily,,,,http://www.oba.nl/,,,,,,,,other,+31 20 523-0900,,,Price: €1 per 30 minutes for internet access,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Artis Zoo,,,"An entry ticket for Artis also provides admission to the Planetarium, the Aquarium and the Zoological Museum. Artis is also a botanical garden, with plants and trees gathered from all over the world, just like the animal species. Don't miss the [http://www.artis.nl/nl/te-doen-artis/dagagenda-activiteiten/zoomeravonden/  Artis ZOOmeravonden]. Tickets: youth (3 to 9 years) €15,50, normal (10 to 64 years) €18,95, seniors (65 +) €17,50.",52.366258,,,,,,,,,,,Plantage Kerklaan 38-40,,,,,,,,,,4.915996,,,,,,,,http://www.artis.nl/en/artis-royal-zoo/,,,,,,,,see,+31 20 523 34 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hortus Botanicus,,,The Amsterdam Botanical Gardens -'Hortus' as it is called by locals - was formerly the Botanic Garden of the University of Amsterdam. It is one of the oldest botanical gardens in the world. Nowadays it is an independent organisation. The collection of the garden consists of more than 6.000 species. The garden regurlary holds extra exhibitions and music performances.,52.366727,,,,,,,,,,,Plantage Middenlaan 2,,,,,,,,,,4.907917,,,,10am-5pm,,,,http://www.dehortus.nl/index.asp,,,,,,,,see,+31 20 625 90 21,,,"€8,50 Adults; €4,50 seniors and children",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Wertheimpark,,,A small park with a World War II memorial located at one of the nicest canals in Amsterdam.,52.367768,,,,,,,,,,,,,,,,,,,,,4.908920,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hermitage Amsterdam,,,Hermitage Amsterdam is a branch of the Hermitage Museum of Saint Petersburg on the Amstel River in Amsterdam. This museum hosts exhibitions with paintings and other cultural artifacts from the vaults of its Russian parent.,52.365459,,,,,,,,,,,Nieuwe Herengracht 14,,,,,,,,,,4.903303,,,,,,,,http://www.hermitage.nl,,,,,,,,see,+31 20 5308751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Scheepvaartmuseum,,,"Het Scheepvaartmuseum reopened in late 2011 following major renovations. Stimulating, interactive exhibitions allow visitors to explore 500 years of maritime history. The building, called the Arsenal, is impressive. The Central Square, the indoor courtyard can be visited for free and takes your breath away. Also the museum shop, the restaurant and the library are open to the public free of charge.",52.371686,,,,,,,,,,,Kattenburgerplein 1,,,,,,,,,,4.914815,,,,09:00-17:00 daily,,,,http://www.hetscheepvaartmuseum.nl/,,,,,,,,see,+31 20 523-2222,,,"€15 (adults), €7.50 (children, students and seniors) (prices 2014)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Verzetsmuseum,,,Award-winning museum showing what Amsterdam and Holland were like during Nazi occupation.,52.367785,,,,,yes,,Verzetsmuseum,,,,Plantage Kerklaan 61D,,,,,,,,,,4.912729,,,yes,,,,,http://www.verzetsmuseum.org/museum/en/museum,,Dutch Resistance Museum,,,,,"Mo-Fr 10:00-17:00; Sa,Su 11:00-17:00",see,+31 20 620 25 35,,,,,https://www.verzetsmuseum.org/,,,,,Verzetsmuseum,"Mo-Fr 10:00-17:00; Sa,Su 11:00-17:00",,,,,,,,,,,,,,,,,,,,
,,,,,De Gooyer,,,"It's the only windmill (1814, restored) in the centre of Amsterdam, and the closest one that's open to visitors. De Gooyer at Funenkade, Bus 22, Tram 7, open Wednesday to Sunday from 3PM to 7PM.",52.366805,,,,,,,Café Struis,,,,,,,,,,,,,,4.926172,,,,,,,,,,,,yes,,,,see,,bar,,,,,bar,,,,Café Struis,,,,,,,,,,,,,,,,,,,,,
,,,,,Carré Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,do,,,,,,,,,,,,,,,,Nothing,,,,,,,,,,,,,,,,
,,,,,De Bamboeseur,,,"Fabulous little bar in the traditional ""brown cafe"" style in a fairly residential district near Artis Zoo. All the food is homemade daily; you really can't go wrong with any part of the menu. No reservations necessary, but seating is limited to a small bar and 8 tables of varying sizes upstairs. Great place to spend an evening. Open for lunch and dinner.",,,,,,,,,,,,Plantage Parklaan 10,,,,,,,,,,,,,,Daily 11AM-1AM,,,,,,,,,,,,eat,+31 20 625 47 21,,,,,,,,,,,,,Dinner,No,,,,,,,Intimate,,,,,,,,,,
,,,,,Koffiehuis van den Volksbond,,,"Former coffeehouse for harbour labourers. Now a small atmospheric restaurant in the east of the city centre. Mainly visited by locals. Different menu every evening, ranging from &euro;10 to &euro;15 for a main course. Not possible to make reservations and you may have to share a table with other guests.",,,,,,,,,,,,Kadijksplein 4,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,Price Range: €10 - €15 for a main course,,,,,,,,,,Dinner,2 star.,,,,,,,Casual,Cheap,,,,,,,,,
,,,,,Cafe Kadijk,,,"Cafe Kadijk is a small Indonesian restaurant that offers good food at a decent price. The restaurant has a coffee shop vibe and is located in a ""trendy"" area. Just outside Amsterdam's city center, it is a bit of a walk away from the more touristy areas of the city. Patio dining and indoor dining are both available.",,,,,,,,,,,,Kadijksplein 5,,,,,,,,,,,,,,,,,,http://cafekadijk.nl/,,,,,,,,eat,,,,€€,,,,,,,,,,Lunch,3 star,,,,,,,Casual,"Based on the provided information, the price range seems to be around the medium range, which typically ranges from 25 euros.",,,,,,,,,
,,,,,Brouwerij 't IJ,,,"Its label with an ostrich egg is a visual pun, as IJ and 'ei' - the word for egg - sound the same in Dutch. East of the centre, close to Artis Zoo, in a former bath house beside a windmill. A small scale brewery where delicious beer in several varieties and strengths is brewed and sold - at a bar - on the premises. The beer is available at some specialist beer shops, and of high quality and, in some cases, alcohol content. Internationally renowned!",,,,,,,,,,,,Funenkade 7,,,,,,,,,,,,,,W-Su 15:00-20:00,,,,http://www.brouwerijhetij.nl/?lang=en,,,,,,,,drink,+31 20 622 83 25,,,,,,,,,,,,,,,,,,,Beer,Brewery,Casual,,,,,,,,,,
,,,,,Eden Lancaster Hotel,,,"Recently renovated, quaint 3-star hotel with 91 rooms and bags of character. Friendly and helpful English-speaking staff, quiet area and very good value for money.",,,,,,,,,,,,Plantage Middenlaan 48,,,,,,,,,,,,,,,,,,http://www.lancasteramsterdamhotel.com,,,,,,,,sleep,+31 20 535 6888,,,€69,,,,,,,,,,,,,Friendly staff,"- 91 rooms
- Recently renovated
- Friendly and helpful English-speaking staff
- Quiet area
- Good value for money",Hotel,,,,Medium,Nothing,Nothing,Nothing,No.,Nothing.,No,Nothing,Nothing,Nothing
,,,,,InterContinental Amstel Hotel,,,"Historic 5-star hotel located on banks of Amstel River, near financial, shopping and theater districts. Voted the Netherlands' best in 2008 by Condé Nast Traveller. 19th-century palace, 79 guestrooms and suites, indoor swimming pool, spa facilities including a Turkish bath.",,,,,,,,,,,,Professor Tulpplein 1,,,,,,,,,,,,,,,,,,http://www.amsterdam.intercontinental.com,,,,,,,,sleep,+31 20 622 60 60,,,€495,,,,,,,,,,,,,,"- Private bath
- Air conditioning
- Indoor swimming pool
- Spa facilities
- Turkish bath 
- View of Amstel River
- TV
- Number of beds varies by room size
- Historic 19th-century palace 
- Near financial, shopping, and theater districts",Hotel,,,,Expensive,Nothing,Yes,Yes,No,River view,No,Nothing,Nothing,Nothing
,,,,,Coster Diamonds,,,"This stately building is one of Amsterdam's two diamond factories. Guided tours are given showcasing the complicated diamond production process. It looks like just an ordinary jewelry shop, and of course it is, but there is a lot more to it. If you want to purchase diamonds, ask for the tax refund form so you can get up to 12% of the asking price back at the airport.",52.35956,,,,,,,Coster Diamonds,,,,Paulus Potterstraat 2-8,,,,,,,jewelry,,,4.88295,,,,,,,,,,,,,,,,see,+31 20 305-5555,,,Free,,https://www.costerdiamonds.com/,,,,,Coster Diamonds,,jewelry,,,,,,,,,,,,,,,,,,,
,,,,,Diamant Museum,,,This brand new exhibition about the history of diamond trade in Amsterdam.,52.35942,,,,,yes,,,,,,Paulus Potterstraat 2-8,,,,,,,,,,4.88250,,,,09:00-17:00,,,,,,,,,,,,see,+31 20 305-5300,cafe,,€8.50,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Heineken Experience,,,"Do not expect a beer museum, but rather to be flooded with Heineken advertisements.",52.3578,,,,,yes,,Heineken Experience,,,,Stadhouderskade 78,,,,,,,,,,4.8916,,,,"M-Su 11:00-19:00, last entry 17:30",,,,http://www.heinekenexperience.com,,former Heineken Brewery,,,,,Mo-Th 10:30-19:30; Fr-Su 10:30-21:00,see,,,,,,https://heineken.com/Heineken-Experience,,,,,Heineken Experience,Mo-Th 10:30-19:30; Fr-Su 10:30-21:00,,,,,,,,,,,,,,,,,,,,
,,,,,Rijksmuseum,,,"The largest and most prestigious museum for art and history in the Netherlands: works by Vermeer, Rembrandt, and other Dutch masters. Its garden has a curious collection of architecture and has free entrance during museum opening times. Recommend to get there early to avoid long queues and crowds, then head first for the second floor to see the Rembrandt classics and others such as Avercamp's Winter Landscape with Skaters.",52.36,,,,,,,,,,,Jan Luijkenstraat 1,,,,,,,,,,4.8853,,,,"09:00-17:00 daily (cafe, museum store and cloak room to 18:00)",,,,http://www.rijksmuseum.nl/en,,,,,,,,see,+31 20 674-7047,,,"€17.50 for adults, under 18 free, no discounts for students",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Stedelijk Museum,,,"The Stedelijk Museum is the municipal museum of modern art. It has a long history, as it first opened in 1874 and has been at its current location since 1895. It was reopened in 2012 after a renovation that took four years: the newly constructed building is now locally referred to as the ""bath tub"" due its unique shape. The ""bath tub"" will host newly acquired film and video expositions, while the highlights remain in the old part of the building.",52.3581,,,,,,,,,,,Paulus Potterstraat 13,,,,,,,,,,4.8797,,,,"Tu-W, F-Su: 10:00-16:00, Th 10:00-22:00",,,,http://www.stedelijk.nl,,,,,,,,see,+31 20 573-2911,,,€15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Van Gogh Museum,,,"This museum is dedicated to Vincent van Gogh, a late 19th century Post-Impressionist Dutch painter. The museum is extremely popular so expect to wait in line to get in. best to get there early (is a good cafe inside to keep you going). In the museum are many, but not all, of Van Gogh's works. The museum contains some famous paintings like ''Sunflowers'' and ''Potato Eaters'', but lack others such as ''Starry Night''. Also, there are selected works of Monet exhibited there. The audio tour at €5, in the language of your choice, will give you a much better understanding of Van Gogh's life and his paintings.",52.3582,,,,,,,,,,,Paulus Potterstraat 7,,,,,,,,,,4.8811,,,,"Sa-Th 10:00-18:00, F 10:00-22:00",,,,http://www.vangoghmuseum.nl/,,,,,,,,see,+31 20 570 52 00,,,"€17 for adults, under 18 free, no discounts for students",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Museumplein,,,"Not exactly a park, but a large grassed open space. Around its edges are the Rijksmuseum, the Van Gogh Museum, the Stedelijk Museum and the Concertgebouw. On a sunny summer day, many locals chill at the grass lawn on top of the Albert Heijn supermarket.",52.357216,,,,,,,,,,,"Willem Sandbergplein,",,,,,,,,,,4.881634,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Sarphatipark,,,"Situated in De Pijp, this is a place where people sunbathe and have picnics in the summer.",52.354,,,,,no,,,,,,,,,,,,,,,,4.896,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Vondelpark,,,"The only large park that is close to the Binnenstad, and definitely the most popular one. Especially in the summer it is lively and crowded, many locals sit on the grass and enjoy a cold beer or wine. It's a lovely place to just hang out, sit in the sun and meet the locals. Open air theaters are running in the summer on Friday evenings, Saturdays and Sundays.",52.358,,,,,,,,,,,,,,,,,,,,,4.868,,,,,,,,http://www.hetvondelpark.net/,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,De Jonge Dikkert,,,Officially in Amstelveen (corner of Molenweg and Amsterdamseweg) is now a restaurant.,52.308196,,,,,,,De Jonge Dikkert,,,,Amsterdamseweg 104a,,,,,french,,,,,4.847315,,,,,,,,http://www.jongedikkert.nl/,,,,,no,,,see,+31 20 643 3333,restaurant,,,,https://www.jongedikkert.nl,restaurant,,,french,De Jonge Dikkert,,,,,,,,,,,,,,,,,,,,,
,,,,,Riekermolen (1636),,,on the bank of the Amstel river at Kalfjeslaan.,52.324044,,,,,,,,,,,,,,,,,,,,,4.893707,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Strand Zuid,,,With bar and restaurant,52.341308,,,,,,,,,,,Europaplein 22,,,,,,,,,,4.886449,,,,,,,,http://www.strand-zuid.nl/,,,,,,,,see,+31 20 639 2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Concertgebouw,,,"Famous for its orchestra and its acoustics (among the top ten in the world), this is one of the world's most frequently visited concert halls. Classical music is the main fare, but they also bring other kinds of music on stage. They have a free ""lunch concert"" on Wednesday from 12:30 till 13:00. In the same building is the ""Kleine Zaal"" (""Small Hall"") for more intimate performances, often top-notch as well. It's worth a visit if only for its architecture.",52.356227,,,,,,,,,,,Concertgebouwplein 6,,,,,,,,,,4.879337,,,,,,,,http://www.concertgebouw.nl/,,,,,,,,do,+31 900 671 83 45 (Dutch phones only),,,,,,,,,,,,,,,Art,,,,,,,,,,,,,,,,
,,,,,Friday Night Skate,,,"Put on your skates, and join the popular weekly skate tour (since 1997), a different route every week. Starts every Friday at 20:30 from the Vondelpark (near the former Filmmuseum).",52.360631,,,,,,,,,,,Vondelpark 3,,,,,,,,,,4.875632,,,,,,,,http://www.fridaynightskate.com/index.php?lang=en,,,,,,,,do,,,,,,,,,,,,,,,,Outdoor,,,,,,,,,,,,,,,,
,,,,,Rialto,,,"For all art-house cinema lovers. All films are shown in their original language with Dutch subtitles. They have late night and classic showings too. Just a short walk from the Albert Cuyp Market/Heineken Brouwerij, in the nice non-touristy neighborhood De Pijp.",52.352996,,,,,,,,,,,Ceintuurbaan 338,,,,,,,,,,4.893881,,,,,,,,http://www.rialtofilm.nl,,,,,,,,do,+31 20 676-8700,,,"M-Th €9, F-Su €10",,,,,,,,,,,,Cinema,,,,,,,This activity would be categorized as **cheap**.,,,,,,,,,
,,,,,Albert Cuyp Market,,,"Largest street market in Amsterdam, and the best-known street market in the country. It is iconic for the ""De Pijp"" neighborhood and its working class inhabitants. There is something for everyone here, whether you're looking for delicious Dutch treats, clothing or second-hand cameras. There's also a wide array of stores that cater to the city's Surinamese, Antillean, Turkish and Moroccan inhabitants, giving the market and neighborhood a strong multicultural feel. Can get very crowded, so watch out for pickpockets.",52.355954,,,,,,,,,,,,,,,,,,,,,4.895205,,,,M-Sa 09:00-17:00,,,,http://albertcuyp-markt.amsterdam/,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Pieter Cornelisz Hooftstraat,,Hermès,Probably the wealthiest street of the country where Dutch celebrities go for a new pair of designer shoes. Better bring a filled wallet if you're planning to buy something here.,52.359979,,,,,,,Hermès,,,,,,,,,,,clothes,,,4.879626,,,,,,,,,,P.C. Hooftstraat,,,,,,buy,,,,,,,,Hermès,,,Hermès,,clothes,,,,,,,,,,,,,,,,,,,
,,,,,Albina,,,It's cheap and very good. If you arrive around dinnertime you probably have to wait for a table. The surroundings are depressing but the food is so good you will come back anyway.,52.354969,,,,,yes,,Albina,,,,Albert Cuypstraat 69,,,,,chinese,,,,,4.889637,,,,,,,,,,,,,,,,eat,,restaurant,,€6,,,restaurant,,,chinese,Albina,,,Dinner,No,,,,,,,Casual,This place is categorized as **cheap** based on the price range of around 10 euros for a meal.,,,,,,,,,
,,,,,Tijns Exotische Broodjes,,,"Tasty, great value Surinamese take-out. Located a short walk from the Zuidas area hotels. A few tables are also available to eat in.",,,,,,,,,,,,"Willem van Weldammelaan 55, 1082 DD",,,,,,,,,,,,,,,,,,,,,,,,,,eat,+31 20 404 2175,,,,,,,,,,,,,Lunch,No,,,,,,,Casual,,,,,,,,,,
,,,,,Dosa,,,"They specialise in traditional Southern Indian cuisine, especially the eponymous 'Dosa' (a rice and lentil pancake with a variety of fillings). The food is outstanding and well worth hunting out. The dosas are exceptional and a treat worthy of a visit by themselves.",52.362458,,,,,no,,Dosa,,,,Overtoom 146,,,,yes,indian,,,,,4.873326,,,,,,,,http://www.dosaindianrestaurant.nl/,,,,no,,,,eat,+31 20 6164 838,restaurant,,,,https://www.dosaamsterdam.nl/,restaurant,,,indian,Dosa,,,Dinner,3 star,,,,,,,Casual,,,,,,,,,,
,,,,,Sari Citra,,,"Located just off the far end of the De Pijp neighborhood's famous the Albert Cuyp Market, Sari Citra is one of the most delicious and most affordable Indonesian restaurants in town. Be sure to try several of the selections as the friendly staff builds a plate for you. Don't show up right at 5PM unless you feel like waiting in line behind a lot of hungry locals just getting off work. Open during the week from 2PM-9PM, and from 3PM-9PM on weekends.",52.355769,,,,,no,,Sari Citra,,,,Ferdinand Bolstraat 52,,,,,asian,,,,,4.890364,,,,,,,,http://www.saricitra.nl/en,,,,,,,,eat,+31 20 675 41 02,restaurant,,,,https://www.saricitra.nl,restaurant,,,asian,Sari Citra,,,Dinner,No,,,,,,,Casual,,,,,,,,,,
,,,,,CTaste,,,"Dining in the dark. All waiters are blind, and serve you dinner in a completely dark restaurant. A very weird, but actually quite fun experience.",52.354182,,,,,yes,,ctaste,,,,"Amsteldijk 55, 1074 HX Amsterdam",,,,,regional,,,,,4.906317,,,,,,,,http://www.ctaste.nl,,,,,,,We-Sa 16:30+; Su 11:00+,eat,+31 20 675 2831,restaurant,,,,https://ctaste.nl/,restaurant,,,regional,ctaste,We-Sa 16:30+; Su 11:00+,,Dinner,No information provided.,,,,,,,Unique,,,,,,,,,,
,,,,,FRNZY,,,Small restaurant with indoor and street seating. Serves good noodle salads and sandwiches with a Vietnamese influence.,52.357586,,,,,,,,,,,Eerste Jacob van Campenstraat 27 H,,,,,,,,,,4.889041,,,,,,,,http://www.frnzyamsterdam.com/,,,,,,,,eat,+31 6 506 332 21,,,,,,,,,,,,,Lunch,No star Michelin.,,,,,,,Casual,,,,,,,,,,
,,,,,OCCII,,,"A rock venue for cutting edge music (punk, noise, riot grrrl, etc).",,,,,,,,,,,,Amstelveenseweg 134,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,beer,Rock,Casual,,,,,,,,,,
,,,,,Club Media,,,"Completely organic menu, fair selection, good prices, lovely staff, free fruit!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,none,- Pop,Casual,,,,,,,,,,
,,,,,Katsu,,,"Just around the corner from Media, good prices + nice atmosphere.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,Nothing,Nothing,Casual,,,,,,,,,,
