addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,diet:vegan,address,checkOut,note,takeaway,indoor_seating,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,diet:vegetarian,fee,hours,stars,changing_table,toilets,url,internet_access,alt,building,outdoor_seating,smoking,diet:gluten_free,opening_hours,type,phone,amenity,old_name,price,tourism,website,amenity,brand,check_date,cuisine,name,opening_hours,shop,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,Openbare Bibliotheek Amsterdam,primary,,"Small museum like collection of items of and books by Gerard Reve, one of Holland's most famous (and openly gay) writers in the 20th century. On the 2nd floor in the OBA.",52.376064,,"X, yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, primary: 20, welcome: 4, X, X, , X",,,,,Reve Museum,,,,Oosterdokskade 43,,,,,,,,,,4.908302,,,,10:00-22:00 daily,,,,http://www.oba.nl/,,,,,,,Mo-Su 10:00-22:00,other,+31 20 523-0900,museum,,Free,,https://www.oba.nl/collectie/speciale-collecties/gerard-reve-museum.html,museum,,,,Reve Museum,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,,,,,,
,,,,,Artis Zoo,,,"An entry ticket for Artis also provides admission to the Planetarium, the Aquarium and the Zoological Museum. Artis is also a botanical garden, with plants and trees gathered from all over the world, just like the animal species. Don't miss the [http://www.artis.nl/nl/te-doen-artis/dagagenda-activiteiten/zoomeravonden/  Artis ZOOmeravonden]. Tickets: youth (3 to 9 years) €15,50, normal (10 to 64 years) €18,95, seniors (65 +) €17,50.",52.366258,,X,,,,,,,,,Plantage Kerklaan 38-40,,,,,,,confectionery,,,4.915996,,,,,,,,http://www.artis.nl/en/artis-royal-zoo/,,,,,,,,see,+31 20 523 34 00,,,"- Youth (3 to 9 years): €15.50
- Normal (10 to 64 years): €18.95
- Seniors (65+): €17.50",,,,,,,,,confectionery,,,,,,,,,,,,,,,,,,,
,,,,,Hortus Botanicus,,,The Amsterdam Botanical Gardens -'Hortus' as it is called by locals - was formerly the Botanic Garden of the University of Amsterdam. It is one of the oldest botanical gardens in the world. Nowadays it is an independent organisation. The collection of the garden consists of more than 6.000 species. The garden regurlary holds extra exhibitions and music performances.,52.366727,,"X, X, X",,,,,Hortus Café,,,,Plantage Middenlaan 2,,,,,coffee_shop,,,,,4.907917,,,,10am-5pm,,,,http://www.dehortus.nl/index.asp,,,,,,,,see,+31 20 625 90 21,cafe,,"€8,50 Adults; €4,50 seniors and children",,,cafe,,,coffee_shop,Hortus Café,,,,,,,,,,,,,,,,,,,,,
10,Plantage Parklaan,,,,Wertheimpark,,,A small park with a World War II memorial located at one of the nicest canals in Amsterdam.,52.367768,,", , , , X, wlan: 431, yes: 64, no: 20, , X, X, X",,,,,Cafe Smit & Voogt,,1018ST,,,,,,,,,,,,4.90892,,,,,,,,,wlan,,,,,,Mo-Su 10:00-24:00,see,,pub,,,,https://www.cafesmitenvoogt.nl,pub,,,,Cafe Smit & Voogt,Mo-Su 10:00-24:00,,,,,,,,,,,,,,,,,,,,
,,,,,Hermitage Amsterdam,,,Hermitage Amsterdam is a branch of the Hermitage Museum of Saint Petersburg on the Amstel River in Amsterdam. This museum hosts exhibitions with paintings and other cultural artifacts from the vaults of its Russian parent.,52.365459,,"X, X, X",,,,,Neva,,,,Nieuwe Herengracht 14,,,,,,,,,,4.903303,,,,,,,,http://www.hermitage.nl,,,,,,,,see,+31 20 5308751,restaurant,,,,http://neva.nl,restaurant,,,,Neva,,,,,,,,,,,,,,,,,,,,,
,Kattenburgerplein,,,,Scheepvaartmuseum,,,"Het Scheepvaartmuseum reopened in late 2011 following major renovations. Stimulating, interactive exhibitions allow visitors to explore 500 years of maritime history. The building, called the Arsenal, is impressive. The Central Square, the indoor courtyard can be visited for free and takes your breath away. Also the museum shop, the restaurant and the library are open to the public free of charge.",52.371686,,", , , , X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1",,,,,Restaurant Stalpaert,,1018KK,,Kattenburgerplein 1,,,,,,,,,,4.914815,,,,09:00-17:00 daily,,,,http://www.hetscheepvaartmuseum.nl/,,,,,,,,see,+31 20 523-2222,restaurant,,"€15 (adults), €7.50 (children, students and seniors) (prices 2014)",,,restaurant,,,,Restaurant Stalpaert,,,,,,,,,,,,,,,,,,,,,
61,Plantage Kerklaan,Dutch Resistance Museum,,,Verzetsmuseum,,,Award-winning museum showing what Amsterdam and Holland were like during Nazi occupation.,52.367785,,", , , , X, , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, , X, , , X, , , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Verzetsmuseum Amsterdam,,yes,,Verzetsmuseum,,,,Plantage Kerklaan 61D,,,,,,,,Category:Verzetsmuseum Amsterdam,,4.912729,,,,,,,,http://www.verzetsmuseum.org/museum/en/museum,,Dutch Resistance Museum,,,,,"Mo-Fr 10:00-17:00; Sa,Su 11:00-17:00",see,+31 20 620 2535,museum,,,,https://www.verzetsmuseum.org/,museum,,,,Verzetsmuseum,"Mo-Fr 10:00-17:00; Sa,Su 11:00-17:00",,,,,,,,,,,,,,,,,,,,
,,,,,De Gooyer,,,"It's the only windmill (1814, restored) in the centre of Amsterdam, and the closest one that's open to visitors. De Gooyer at Funenkade, Bus 22, Tram 7, open Wednesday to Sunday from 3PM to 7PM.",52.366805,,"X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, ",,,,,Café Struis,,,,,,,,,,,,,,4.926172,no,,,,,,,,,,,,,,,see,,bar,,,,,bar,,,,Café Struis,,,,,,,,,,,,,,,,,,,,,
,,,,,Carré Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,do,,,,,,,,,,,,,,,,Nothing,,,,,,,,,,,,,,,,
,,,,,De Bamboeseur,,,"Fabulous little bar in the traditional ""brown cafe"" style in a fairly residential district near Artis Zoo. All the food is homemade daily; you really can't go wrong with any part of the menu. No reservations necessary, but seating is limited to a small bar and 8 tables of varying sizes upstairs. Great place to spend an evening. Open for lunch and dinner.",,,,,,,,,,,,Plantage Parklaan 10,,,,,,,,,,,,,,Daily 11AM-1AM,,,,,,,,,,,,eat,+31 20 625 47 21,,,,,,,,,,,,,Dinner,No,,,,,,,Intimate,,,,,,,,,,
,,,,,Koffiehuis van den Volksbond,,,"Former coffeehouse for harbour labourers. Now a small atmospheric restaurant in the east of the city centre. Mainly visited by locals. Different menu every evening, ranging from &euro;10 to &euro;15 for a main course. Not possible to make reservations and you may have to share a table with other guests.",,,,,,,,,,,,Kadijksplein 4,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,Price Range: €10 to €15 for a main course,,,,,,,,,,Dinner,No Micheline Star,,,,,,,Casual,Cheap,,,,,,,,,
,,,,,Cafe Kadijk,,,"Cafe Kadijk is a small Indonesian restaurant that offers good food at a decent price. The restaurant has a coffee shop vibe and is located in a ""trendy"" area. Just outside Amsterdam's city center, it is a bit of a walk away from the more touristy areas of the city. Patio dining and indoor dining are both available.",,,,,,,,,,,,Kadijksplein 5,,,,,,,,,,,,,,,,,,http://cafekadijk.nl/,,,,,,,,eat,,,,€€,,,,,,,,,,Lunch,There is no mention of Micheline stars in the description provided.,,,,,,,Casual,"Based on your input, the price of a meal is not clear. Can you provide more specific pricing information so I can categorize the place as cheap, medium, or expensive?",,,,,,,,,
,,,,,Brouwerij 't IJ,,,"Its label with an ostrich egg is a visual pun, as IJ and 'ei' - the word for egg - sound the same in Dutch. East of the centre, close to Artis Zoo, in a former bath house beside a windmill. A small scale brewery where delicious beer in several varieties and strengths is brewed and sold - at a bar - on the premises. The beer is available at some specialist beer shops, and of high quality and, in some cases, alcohol content. Internationally renowned!",,,,,,,,,,,,Funenkade 7,,,,,,,,,,,,,,W-Su 15:00-20:00,,,,http://www.brouwerijhetij.nl/?lang=en,,,,,,,,drink,+31 20 622 83 25,,,,,,,,,,,,,,,,,,,Beer,Craft Beer,Casual,,,,,,,,,,
,,,,,Eden Lancaster Hotel,,,"Recently renovated, quaint 3-star hotel with 91 rooms and bags of character. Friendly and helpful English-speaking staff, quiet area and very good value for money.",,,,,,,,,,,,Plantage Middenlaan 48,,,,,,,,,,,,,,,,,,http://www.lancasteramsterdamhotel.com,,,,,,,,sleep,+31 20 535 6888,,,€69,,,,,,,,,,,,,Friendly staff,"- 91 rooms
- Recently renovated
- Friendly and helpful English-speaking staff
- Quiet area
- Very good value for money",Hotel,,,,Medium,No,Nothing,Nothing,No,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,InterContinental Amstel Hotel,,,"Historic 5-star hotel located on banks of Amstel River, near financial, shopping and theater districts. Voted the Netherlands' best in 2008 by Condé Nast Traveller. 19th-century palace, 79 guestrooms and suites, indoor swimming pool, spa facilities including a Turkish bath.",,,,,,,,,,,,Professor Tulpplein 1,,,,,,,,,,,,,,,,,,http://www.amsterdam.intercontinental.com,,,,,,,,sleep,+31 20 622 60 60,,,€495,,,,,,,,,,,,,,"- Private bath
- Indoor swimming pool
- Spa facilities including a Turkish bath
- Air conditioning
- View (river view)
- Number of beds (varying based on room type)
- Size (79 guestrooms and suites)",Hotel,,,,Expensive,Nothing,Nothing,Yes,No,River view,No,Nothing,Nothing,Nothing
2-6,Paulus Potterstraat,,,,Coster Diamonds,,,"This stately building is one of Amsterdam's two diamond factories. Guided tours are given showcasing the complicated diamond production process. It looks like just an ordinary jewelry shop, and of course it is, but there is a lot more to it. If you want to purchase diamonds, ask for the tax refund form so you can get up to 12% of the asking price back at the airport.",52.35956,,", , X, X, X",,,,,Coster Diamonds,,,,Paulus Potterstraat 2-8,,,,,,,jewelry,,,4.88295,,,,,,,,,,,,,,,,see,+31 20 305-5555,,,Free,,https://www.costerdiamonds.com/,,,,,Coster Diamonds,,jewelry,,,,,,,,,,,,,,,,,,,
8,Paulus Potterstraat,Diamond Museum Amsterdam,,,Diamant Museum,,,This brand new exhibition about the history of diamond trade in Amsterdam.,52.35942,,", , , , X, yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , X, , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Diamantmuseum (Amsterdam),,yes,,Diamant Museum Amsterdam,,1071CZ,,Paulus Potterstraat 2-8,,,,,,,,Category:Diamant Museum in Amsterdam,,4.8825,,,,09:00-17:00,,,,,,,,,,,Mo-Su 09:00-17:00,see,+31 20 305 5300,museum,,€8.50,,https://diamonds-amsterdam.com/,museum,,,,Diamant Museum Amsterdam,Mo-Su 09:00-17:00,,,,,,,,,,,,,,,,,,,,
78,Stadhouderskade,Heineken Experience,,,Heineken Experience,,,"Do not expect a beer museum, but rather to be flooded with Heineken advertisements.",52.3578,,", , , , , X, , , X, , , , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Heineken Experience,,yes,,Heineken Experience,,1072AE,,Stadhouderskade 78,,,,,,,,Category:Heineken Experience,,4.8916,yes,,,"M-Su 11:00-19:00, last entry 17:30",,,,http://www.heinekenexperience.com,,former Heineken Brewery,,,,,Mo-Th 10:30-19:30; Fr-Su 10:30-21:00,see,,museum,,,,https://heineken.com/Heineken-Experience,museum,,,,Heineken Experience,Mo-Th 10:30-19:30; Fr-Su 10:30-21:00,,,,,,,,,,,,,,,,,,,,
,,,,,Rijksmuseum,,,"The largest and most prestigious museum for art and history in the Netherlands: works by Vermeer, Rembrandt, and other Dutch masters. Its garden has a curious collection of architecture and has free entrance during museum opening times. Recommend to get there early to avoid long queues and crowds, then head first for the second floor to see the Rembrandt classics and others such as Avercamp's Winter Landscape with Skaters.",52.36,,"shop: 4, main: 2, yes: 2, ",,,,,,,,,Jan Luijkenstraat 1,,entrance to the museum,,,,,,,,4.8853,,,,"09:00-17:00 daily (cafe, museum store and cloak room to 18:00)",,,,http://www.rijksmuseum.nl/en,,,,,,,,see,+31 20 674-7047,,,"€17.50 for adults, under 18 free, no discounts for students",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Museumplein,Stedelijk Museum Amsterdam,,,Stedelijk Museum,,,"The Stedelijk Museum is the municipal museum of modern art. It has a long history, as it first opened in 1874 and has been at its current location since 1895. It was reopened in 2012 after a renovation that took four years: the newly constructed building is now locally referred to as the ""bath tub"" due its unique shape. The ""bath tub"" will host newly acquired film and video expositions, while the highlights remain in the old part of the building.",52.3581,,", , , , , , X, , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, , X, , , , , , , , X, , , X, , , X, yes: 2234, limited: 983, no: 881, , ",nl:Stedelijk Museum Amsterdam,,yes,,Stedelijk Museum Amsterdam,,1071DJ,,Paulus Potterstraat 13,,,,,,,,,,4.8797,yes,,,"Tu-W, F-Su: 10:00-16:00, Th 10:00-22:00",,,,http://www.stedelijk.nl,,,,,,,Mo-Su 10:00-18:00,see,+31 20 573 2911,yes,,€15,,https://www.stedelijk.nl/,yes,,,,Stedelijk Museum Amsterdam,Mo-Su 10:00-18:00,,,,,,,,,,,,,,,,,,,,
,Paulus Potterstraat,,,,Van Gogh Museum,,,"This museum is dedicated to Vincent van Gogh, a late 19th century Post-Impressionist Dutch painter. The museum is extremely popular so expect to wait in line to get in. best to get there early (is a good cafe inside to keep you going). In the museum are many, but not all, of Van Gogh's works. The museum contains some famous paintings like ''Sunflowers'' and ''Potato Eaters'', but lack others such as ''Starry Night''. Also, there are selected works of Monet exhibited there. The audio tour at €5, in the language of your choice, will give you a much better understanding of Van Gogh's life and his paintings.",52.3582,,", , , , X, , X",,,,,Le Tambourin,,1071CX,,Paulus Potterstraat 7,,,,,,,,,,4.8811,,,,"Sa-Th 10:00-18:00, F 10:00-22:00",,,,http://www.vangoghmuseum.nl/,,,,,,,,see,+31 20 570 52 00,restaurant,,"€17 for adults, under 18 free, no discounts for students",,,restaurant,,,,Le Tambourin,,,,,,,,,,,,,,,,,,,,,
,,,,,Museumplein,,,"Not exactly a park, but a large grassed open space. Around its edges are the Rijksmuseum, the Van Gogh Museum, the Stedelijk Museum and the Concertgebouw. On a sunny summer day, many locals chill at the grass lawn on top of the Albert Heijn supermarket.",52.357216,,", , , , , X, ",,,,,,,,,"Willem Sandbergplein,",,"Tags are on the multipolygon relation of the museum, please edit there!",,,,,,,,4.881634,,,,,,,,,,,,,,,,see,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Sarphatipark,,,"Situated in De Pijp, this is a place where people sunbathe and have picnics in the summer.",52.354,,", , yes: 2234, limited: 983, no: 881",,,no,,,,,,,,Sarphati Hotel,,,,,,,,4.896,,,,,,,,,,,,,,,,see,,hotel,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Vondelpark,,,"The only large park that is close to the Binnenstad, and definitely the most popular one. Especially in the summer it is lively and crowded, many locals sit on the grass and enjoy a cold beer or wine. It's a lovely place to just hang out, sit in the sun and meet the locals. Open air theaters are running in the summer on Friday evenings, Saturdays and Sundays.",52.358,,X,,,,,,,,,,,,,,,,sports,,,4.868,,,,,,,,http://www.hetvondelpark.net/,,,,,,,,see,,,,,,,,,,,,,sports,,,,,,,,,,,,,,,,,,,
104-a,Amsterdamseweg,,,,De Jonge Dikkert,,,Officially in Amstelveen (corner of Molenweg and Amsterdamseweg) is now a restaurant.,52.308196,,", , , , , X, X, X, , no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, X",,,,,De Jonge Dikkert,,1182HG,,Amsterdamseweg 104a,,,,,french,,,,,4.847315,,,,,,,,http://www.jongedikkert.nl/,,,,,no,,,see,+31 20 643 3333,restaurant,,,,https://www.jongedikkert.nl,restaurant,,,french,De Jonge Dikkert,,,,,,,,,,,,,,,,,,,,,
,,,,,Riekermolen (1636),,,on the bank of the Amstel river at Kalfjeslaan.,52.324044,,", , , , X, X, , , X",,,,,,,,,,,,,,,,,,,4.893707,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Europaplein,,,,Strand Zuid,,,With bar and restaurant,52.341308,,", , , X, X",,,,,Strandzuid,,1078GZ,,Europaplein 22,,,,,,,,,,4.886449,,,,,,,,http://www.strand-zuid.nl/,,,,,,,,see,+31 20 639 2589,bar,,,,,bar,,,,Strandzuid,,,,,,,,,,,,,,,,,,,,,
,,,,,Concertgebouw,,,"Famous for its orchestra and its acoustics (among the top ten in the world), this is one of the world's most frequently visited concert halls. Classical music is the main fare, but they also bring other kinds of music on stage. They have a free ""lunch concert"" on Wednesday from 12:30 till 13:00. In the same building is the ""Kleine Zaal"" (""Small Hall"") for more intimate performances, often top-notch as well. It's worth a visit if only for its architecture.",52.356227,,", , X",,,,,,,,,Concertgebouwplein 6,,,,,,,kiosk,,,4.879337,,,,,,,,http://www.concertgebouw.nl/,,,,,,,,do,+31 900 671 83 45 (Dutch phones only),kiosk,,,,,kiosk,,,,,,kiosk,,,Cultural,,,,,,,,,,,,,,,,
3,Vondelpark,,,,Friday Night Skate,,,"Centrum voor media en cultuur (voorheen Ned. Filmmuseum), huis van AVROTROS. Met groot terras en café-restaurant in sousterrain.",52.360631,,", , , , , X, , , X, X, X, , , , , , , X, X, , , ",nl:Vondelparkpaviljoen,,,,Vondel CS,,1071AA,,Vondelpark 3,,,,,,,,Category:Paviljoen Vondelpark,,4.875632,,,,,,,,http://www.fridaynightskate.com/index.php?lang=en,,,,,,,,do,+31 35 671 7915,yes,Vondelparkpaviljoen,,,https://vondelcs.nl/,yes,,,,Vondel CS,,,,,Museum,,,,,,,,,,,,,,,,
334,Ceintuurbaan,,,,Rialto,,pipoos,"For all art-house cinema lovers. All films are shown in their original language with Dutch subtitles. They have late night and classic showings too. Just a short walk from the Albert Cuyp Market/Heineken Brouwerij, in the nice non-touristy neighborhood De Pijp.",52.352996,,", , , , X, , X, X, , X, , , X",,,,,pipoos,,1072GN,,Ceintuurbaan 338,,,,,,,craft,,,4.893881,,,,,,,,http://www.rialtofilm.nl,,,,,,,Su-Mo 10:00-17:00; Tu-Sa 09:00-17:00,do,+31 20 637 4015,,,"M-Th €9, F-Su €10",,https://www.pipoos.com,,pipoos,,,pipoos,Su-Mo 10:00-17:00; Tu-Sa 09:00-17:00,craft,,,Cinema,,,,,,,"This activity can be categorized as cheap, as it is around the 10 euro mark.",,,,,,,,,
182,Albert Cuypstraat,,,,Albert Cuyp Market,,,"Largest street market in Amsterdam, and the best-known street market in the country. It is iconic for the ""De Pijp"" neighborhood and its working class inhabitants. There is something for everyone here, whether you're looking for delicious Dutch treats, clothing or second-hand cameras. There's also a wide array of stores that cater to the city's Surinamese, Antillean, Turkish and Moroccan inhabitants, giving the market and neighborhood a strong multicultural feel. Can get very crowded, so watch out for pickpockets.",52.355954,,", , , , , , X, , , , yes: 2234, limited: 983, no: 881",,,limited,,,,1073BL,,,,,,,,,vacant,,,4.895205,no,,,M-Sa 09:00-17:00,,,,http://albertcuyp-markt.amsterdam/,,,,,,,,buy,,,Restaurant Bazar Amsterdam,,,,,,,,,,vacant,,,,,,,,,,,,,,,,,,,
,,,,,Pieter Cornelisz Hooftstraat,,Hermès,Probably the wealthiest street of the country where Dutch celebrities go for a new pair of designer shoes. Better bring a filled wallet if you're planning to buy something here.,52.359979,,"X, , X, X",,,,,Hermès,,,,,,,,,,,clothes,,,4.879626,,,,,,,,,,P.C. Hooftstraat,,,,,,buy,,,,,,,,Hermès,,,Hermès,,clothes,,,,,,,,,,,,,,,,,,,
69,Albert Cuypstraat,,,,Albina,,,It's cheap and very good. If you arrive around dinnertime you probably have to wait for a table. The surroundings are depressing but the food is so good you will come back anyway.,52.354969,,", , , , X, X, X, , yes: 2234, limited: 983, no: 881",,,yes,,Albina,,1072CN,,Albert Cuypstraat 69,,Surinaams-Chinees afhaalcentrum,,,chinese,,,,,4.889637,,,,,,,,,,,,,,,,eat,,restaurant,,€6,,,restaurant,,,chinese,Albina,,,Dinner,3 star,,,,,,,Casual,Cheap,,,,,,,,,
,,,,,Tijns Exotische Broodjes,,,"Tasty, great value Surinamese take-out. Located a short walk from the Zuidas area hotels. A few tables are also available to eat in.",,,,,,,,,,,,"Willem van Weldammelaan 55, 1082 DD",,,,,,,,,,,,,,,,,,,,,,,,,,eat,+31 20 404 2175,,,,,,,,,,,,,Lunch,No,,,,,,,Casual,,,,,,,,,,
,,,,,Dosa,,,"They specialise in traditional Southern Indian cuisine, especially the eponymous 'Dosa' (a rice and lentil pancake with a variety of fillings). The food is outstanding and well worth hunting out. The dosas are exceptional and a treat worthy of a visit by themselves.",52.362458,,"X, X, , , yes: 217, no: 4, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, X, yes: 2234, limited: 983, no: 881",,,no,,Dosa,,,,Overtoom 146,,,,,indian,,,,,4.873326,,,,,,,,http://www.dosaindianrestaurant.nl/,,,,,,,,eat,+31 20 6164 838,restaurant,,,,https://www.dosaamsterdam.nl/,restaurant,,,indian,Dosa,,,Dinner,3 star,,,,,,,Casual,,,,,,,,,,
52,Ferdinand Bolstraat,,,,Sari Citra,,,"Located just off the far end of the De Pijp neighborhood's famous the Albert Cuyp Market, Sari Citra is one of the most delicious and most affordable Indonesian restaurants in town. Be sure to try several of the selections as the friendly staff builds a plate for you. Don't show up right at 5PM unless you feel like waiting in line behind a lot of hungry locals just getting off work. Open during the week from 2PM-9PM, and from 3PM-9PM on weekends.",52.355769,,", , , , X, X, X, , X, yes: 2234, limited: 983, no: 881",,,no,,Sari Citra,,1072LL,,Ferdinand Bolstraat 52,,Indonesian restaurant,,,asian,,,,,4.890364,,,,,,,,http://www.saricitra.nl/en,,,,,,,,eat,+31 20 675 41 02,restaurant,,,,https://www.saricitra.nl,restaurant,,,asian,Sari Citra,,,Dinner,No,,,,,,,Casual,,,,,,,,,,
55,Amsteldijk,,,,CTaste,,,"Dining in the dark. All waiters are blind, and serve you dinner in a completely dark restaurant. A very weird, but actually quite fun experience.",52.354182,,", , , , X, X, X, X, X, , , X, yes: 2234, limited: 983, no: 881",,,yes,,ctaste,,1074HX,,"Amsteldijk 55, 1074 HX Amsterdam",,,,,regional,,,,,4.906317,no,,,,,,,http://www.ctaste.nl,,,,,,,We-Sa 16:30+; Su 11:00+,eat,+31 20 675 2831,restaurant,,,,https://ctaste.nl/,restaurant,,,regional,ctaste,We-Sa 16:30+; Su 11:00+,,Dinner,3 star,,,,,,,Intimate,,,,,,,,,,
27,Eerste Jacob van Campenstraat,,,,FRNZY,,,Small restaurant with indoor and street seating. Serves good noodle salads and sandwiches with a Vietnamese influence.,52.357586,,", , , , X, X, X, , , X, yes: 2234, limited: 983, no: 881",,,no,,Locals Coffee,,1072BC,,Eerste Jacob van Campenstraat 27 H,,,,,,,,,,4.889041,,,,,,,,http://www.frnzyamsterdam.com/,,,,,,,,eat,+31 6 506 332 21,cafe,,,,https://www.localscoffee.nl/,cafe,,,,Locals Coffee,,,Lunch.,No stars mentioned.,,,,,,,Casual,,,,,,,,,,
,,,,,OCCII,,,"A rock venue for cutting edge music (punk, noise, riot grrrl, etc).",,,,,,,,,,,,Amstelveenseweg 134,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,Beer,Rock,Chic,,,,,,,,,,
,,,,,Club Media,,,"Completely organic menu, fair selection, good prices, lovely staff, free fruit!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,Price: Not specified,,,,,,,,,,,,,,,,soft drinks,none,Casual,"Since the price is not specified, I cannot categorize the place as cheap, medium, or expensive. If you provide the specific price of a drink, I can help categorize it for you.",,,,,,,,,
,,,,,Katsu,,,"Just around the corner from Media, good prices + nice atmosphere.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,soft drink,Unknown,Casual,,,,,,,,,,
5,Vondelpark,,,,'t Blauwe Theehuis,,,Basic bar and beer garden,52.358864,,", , , , X, , , yes: 217, no: 4, , X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, , , yes: 2234, limited: 983, no: 881, , , , ",nl:Blauwe Theehuis,,no,,Blauwe Theehuis,You can eat outside but no wheelchair accessible toilet.,1071AA,,Vondelpark 5,,,,,,,,Category:Blauwe Theehuis,,4.872586,,,,,,,,http://www.blauwetheehuis.nl/,,,,,outside,,,drink,,cafe,,,,,cafe,,,,Blauwe Theehuis,,,,,,,,,beer,Country,Casual,,,,,,,,,,
183,Pieter Cornelisz. Hooftstraat,,,,De Roos,,,Quite tea house with small garden.,52.35874,,", , , X, X, , , X, X, X",,,,,De Roos,,1071 BW,,Pieter Cornelisz Hooftstraat 183,,,,,breakfast;coffee_shop;sandwich;tea,,,,,4.875451,,,,,,,,,,,,,,,Sa-Su 09:00-17:30; Mo-Fr 08:30-18:00,drink,,cafe,,,,http://roos.nl,cafe,,,breakfast;coffee_shop;sandwich;tea,De Roos,Sa-Su 09:00-17:30; Mo-Fr 08:30-18:00,,,,,,,,Tea,Ambient,Intimate,,,,,,,,,,
46,Vossiusstraat,,yes,,Flying Pig Uptown,,,"A bit loud and boisterous for travelers looking to relax but perfect for those looking to meet people from all over the world and get the true ""Amsterdam Experience"". Lockers require lockpads, which are not available for rent, only sale for €5.",52.36025,,", , , , yes: 35, no: 6, X, hostel: 3, wlan: 431, yes: 64, no: 20, , X, , , , yes: 36, recommended: 14, required: 8, no: 4, X, no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, , X, yes: 2234, limited: 983, no: 881, ",,,no,,The Flying Pig Hotel Uptown,,1071AJ,,Vossiusstraat 46,,,,,,,,,,4.87835,,,,,,,,http://www.flyingpig.nl/hostels/flyingpiguptown.php,wlan,,,,isolated,,,sleep,+31 20 400 4187,hostel,,"dorms €16, room €33",,https://www.flyingpig.nl/,hostel,,,,The Flying Pig Hotel Uptown,,,,,,,"- Lockers
- Lockpads for sale at €5",Hostel,,,,Cheap,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
118-120,Overtoom,,,,Hotel ABBA,,,"Cheap but clean hotel, close to the Van Gogh and Rijksmuseum.",52.362765,,", , , , X, X, , , , , X, yes: 2234, limited: 983, no: 881",,,no,,Hotel ABBA,,1054HM,,Overtoom 118-122,,,,,,,,,,4.874552,,,,,1,,,http://www.hotel-abba.nl/,,,,,,,,sleep,+31 20 618 3058,hotel,,,,https://www.hotel-abba.nl,hotel,,,,Hotel ABBA,,,,,,Clean,"Based on the description, the possible room facilities could include:
- Private bath
- Air conditioning
- TV
- Number beds
- Size (possibly small)",Hotel,,,,,Nothing,Nothing,Nothing,Nothing ,Nothing,Nothing,Nothing,Nothing,Nothing
